Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
5:30 am,9.5,7.6,87,S,7 4,15 8,1023.9,9.4,2023-05-26
5:00 am,8.9,7.1,88,SSE,6 3,9 5,1023.7,9.4,2023-05-26
4:30 am,8.9,6.9,87,SSE,7 4,11 6,1023.5,9.4,2023-05-26
4:00 am,8.0,6.8,89,SE,2 1,7 4,1023.3,9.4,2023-05-26
3:30 am,8.8,6.8,89,SE,7 4,11 6,1023.4,9.4,2023-05-26
3:29 am,8.8,6.4,89,SE,9 5,15 8,1023.4,9.4,2023-05-26
3:16 am,8.7,7.8,93,SSE,2 1,9 5,1023.5,9.0,2023-05-26
3:00 am,8.8,6.9,88,SE,6 3,7 4,1023.1,8.6,2023-05-26
2:30 am,8.8,6.8,85,SE,6 3,9 5,1023.1,8.2,2023-05-26
2:00 am,8.9,6.9,83,SSE,6 3,9 5,1022.9,8.2,2023-05-26
1:30 am,9.1,6.9,83,SSE,7 4,17 9,1022.9,8.2,2023-05-26
1:00 am,7.8,6.9,89,CALM,0 0,0 0,1022.8,8.2,2023-05-26
12:30 am,8.0,7.0,85,CALM,0 0,0 0,1022.6,8.2,2023-05-26
12:00 am,8.7,6.3,80,SE,7 4,11 6,1022.6,8.2,2023-05-26
