Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
7:00 am,14.7,13.9,89,NNE,9 5,13 7,1025.6,0.0,2024-03-30
6:31 am,14.2,15.5,99,CALM,0 0,6 3,1025.6,0.0,2024-03-30
6:30 am,14.2,15.5,100,CALM,0 0,0 0,1025.6,0.0,2024-03-30
6:15 am,13.9,15.1,100,CALM,0 0,0 0,1025.5,0.0,2024-03-30
6:02 am,13.9,14.8,100,NE,2 1,6 3,1025.4,0.0,2024-03-30
6:00 am,13.9,14.8,100,ENE,2 1,6 3,1025.3,0.0,2024-03-30
5:30 am,13.3,14.3,100,CALM,0 0,0 0,1025.4,0.0,2024-03-30
5:00 am,13.1,14.1,100,CALM,0 0,0 0,1025.4,0.0,2024-03-30
4:30 am,13.2,14.2,100,CALM,0 0,0 0,1025.0,0.0,2024-03-30
4:00 am,13.5,14.6,100,CALM,0 0,0 0,1025.0,0.0,2024-03-30
3:30 am,13.7,14.9,100,CALM,0 0,0 0,1025.0,0.0,2024-03-30
3:00 am,14.0,15.3,100,CALM,0 0,0 0,1024.9,0.0,2024-03-30
2:30 am,14.2,15.5,100,CALM,0 0,0 0,1025.0,0.0,2024-03-30
2:00 am,14.3,15.6,99,CALM,0 0,0 0,1025.0,0.0,2024-03-30
1:31 am,14.6,15.9,97,CALM,0 0,0 0,1025.0,0.0,2024-03-30
1:30 am,14.6,15.9,97,CALM,0 0,0 0,1025.0,0.0,2024-03-30
1:00 am,14.9,16.1,94,CALM,0 0,0 0,1025.0,0.0,2024-03-30
12:30 am,15.1,16.0,93,SW,2 1,7 4,1025.0,0.0,2024-03-30
12:00 am,15.0,16.1,90,CALM,0 0,0 0,1024.9,0.0,2024-03-30
