Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,21.0,20.0,53,SW,7 4,15 8,1023.0,0.0,2025-04-13
11:00 pm,20.4,21.2,61,CALM,0 0,0 0,1022.7,0.0,2025-04-13
10:30 pm,20.8,21.2,59,WNW,2 1,7 4,1023.1,0.0,2025-04-13
10:00 pm,21.4,21.4,57,SSW,4 2,9 5,1023.0,0.0,2025-04-13
9:30 pm,22.6,21.5,51,SSW,9 5,19 10,1022.7,0.0,2025-04-13
9:00 pm,24.9,23.8,35,NNE,4 2,9 5,1022.2,0.0,2025-04-13
8:30 pm,25.6,24.4,33,NE,4 2,11 6,1022.0,0.0,2025-04-13
8:00 pm,26.2,23.8,33,N,11 6,19 10,1022.0,0.0,2025-04-13
7:30 pm,26.6,23.8,32,N,13 7,19 10,1021.9,0.0,2025-04-13
7:00 pm,26.5,24.3,31,N,9 5,15 8,1021.7,0.0,2025-04-13
6:30 pm,27.0,24.9,31,N,9 5,13 7,1021.5,0.0,2025-04-13
6:00 pm,28.7,26.5,27,N,9 5,13 7,1021.3,0.0,2025-04-13
5:30 pm,29.3,27.2,27,N,9 5,17 9,1021.2,0.0,2025-04-13
5:00 pm,29.8,27.3,26,NNW,11 6,17 9,1021.2,0.0,2025-04-13
4:30 pm,30.1,26.8,25,NNW,15 8,24 13,1021.2,0.0,2025-04-13
4:00 pm,30.6,27.7,25,NNW,13 7,24 13,1021.2,0.0,2025-04-13
3:30 pm,30.8,27.2,25,NNW,17 9,28 15,1021.4,0.0,2025-04-13
3:00 pm,31.2,28.6,26,NW,13 7,22 12,1021.7,0.0,2025-04-13
2:30 pm,31.3,27.8,25,NNW,17 9,28 15,1021.8,0.0,2025-04-13
2:00 pm,31.3,27.3,24,NNW,19 10,26 14,1022.0,0.0,2025-04-13
1:30 pm,30.8,26.7,24,NNW,19 10,32 17,1022.4,0.0,2025-04-13
1:00 pm,30.9,27.0,25,NNW,19 10,32 17,1023.0,0.0,2025-04-13
12:30 pm,30.9,27.1,26,NNW,19 10,32 17,1023.6,0.0,2025-04-13
12:00 pm,29.7,26.5,29,N,17 9,30 16,1024.2,0.0,2025-04-13
11:30 am,29.2,26.1,31,N,17 9,28 15,1024.7,0.0,2025-04-13
11:00 am,28.1,24.9,32,N,17 9,28 15,1025.1,0.0,2025-04-13
10:30 am,27.1,23.4,33,N,19 10,28 15,1025.7,0.0,2025-04-13
10:00 am,26.1,22.4,35,N,19 10,32 17,1026.0,0.0,2025-04-13
9:30 am,25.5,22.2,37,N,17 9,24 13,1026.1,0.0,2025-04-13
9:00 am,24.9,21.9,37,N,15 8,28 15,1026.0,0.0,2025-04-13
8:30 am,23.4,21.1,40,N,11 6,15 8,1025.9,0.0,2025-04-13
8:00 am,20.9,18.7,47,NNE,11 6,17 9,1025.8,0.0,2025-04-13
7:30 am,19.1,16.7,51,N,11 6,15 8,1025.7,0.0,2025-04-13
7:00 am,18.4,16.1,54,NNE,11 6,15 8,1025.4,0.0,2025-04-13
6:30 am,18.6,16.7,54,N,9 5,13 7,1025.3,0.0,2025-04-13
6:00 am,18.8,16.9,53,N,9 5,13 7,1025.3,0.0,2025-04-13
5:30 am,18.6,16.3,54,N,11 6,15 8,1025.2,0.0,2025-04-13
5:00 am,18.3,16.5,57,N,9 5,13 7,1025.0,0.0,2025-04-13
4:30 am,18.8,16.7,55,N,11 6,17 9,1024.8,0.0,2025-04-13
4:00 am,18.4,16.7,57,N,9 5,11 6,1024.7,0.0,2025-04-13
3:30 am,18.5,16.8,57,N,9 5,13 7,1024.7,0.0,2025-04-13
3:00 am,18.1,17.2,61,N,6 3,9 5,1024.8,0.0,2025-04-13
2:30 am,18.8,17.6,58,N,7 4,11 6,1024.9,0.0,2025-04-13
2:00 am,18.7,17.6,59,N,7 4,11 6,1025.1,0.0,2025-04-13
1:30 am,19.3,18.1,56,N,7 4,11 6,1025.2,0.0,2025-04-13
1:00 am,19.4,17.9,56,N,9 5,11 6,1025.2,0.0,2025-04-13
12:30 am,19.2,18.1,57,N,7 4,11 6,1025.3,0.0,2025-04-13
12:00 am,19.7,18.7,57,N,7 4,11 6,1025.4,0.0,2025-04-13
