Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,16.8,15.8,75,SW,9 5,17 9,1012.2,0.0,2025-10-16
11:00 pm,17.3,15.6,74,SSW,13 7,20 11,1012.0,0.0,2025-10-16
10:30 pm,17.2,16.0,76,SW,11 6,19 10,1011.6,0.0,2025-10-16
10:00 pm,17.8,16.2,73,SSW,13 7,26 14,1011.6,0.0,2025-10-16
9:42 pm,20.4,17.6,56,SSW,17 9,41 22,1010.8,0.0,2025-10-16
9:30 pm,25.7,22.3,32,NNW,15 8,28 15,1009.5,0.0,2025-10-16
9:00 pm,26.8,23.6,28,NW,13 7,22 12,1009.1,0.0,2025-10-16
8:30 pm,27.1,22.6,26,NNW,19 10,28 15,1008.3,0.0,2025-10-16
8:00 pm,27.3,22.6,26,NNW,20 11,37 20,1007.9,0.0,2025-10-16
7:30 pm,27.8,21.8,24,NNW,26 14,41 22,1007.8,0.0,2025-10-16
7:00 pm,27.3,24.8,27,NNW,9 5,17 9,1007.7,0.0,2025-10-16
6:30 pm,29.0,25.4,22,NW,13 7,26 14,1008.0,0.0,2025-10-16
6:00 pm,29.4,26.6,19,NNW,7 4,28 15,1007.3,0.0,2025-10-16
5:30 pm,29.5,24.5,19,NNW,19 10,35 19,1006.6,0.0,2025-10-16
5:19 pm,29.4,25.0,21,N,17 9,54 29,1007.3,0.0,2025-10-16
5:00 pm,29.6,26.6,20,N,9 5,15 8,1007.0,0.0,2025-10-16
4:30 pm,29.2,25.0,20,NNW,15 8,26 14,1007.7,0.0,2025-10-16
4:00 pm,28.5,24.6,23,N,15 8,26 14,1008.2,0.0,2025-10-16
3:30 pm,28.0,24.8,26,NNW,13 7,20 11,1009.1,0.0,2025-10-16
3:00 pm,28.1,22.5,24,N,24 13,33 18,1009.5,0.0,2025-10-16
2:30 pm,28.3,21.1,23,N,32 17,52 28,1009.8,0.0,2025-10-16
2:00 pm,28.4,22.1,24,N,28 15,46 25,1010.1,0.0,2025-10-16
1:32 pm,28.4,22.0,23,N,28 15,48 26,1010.2,0.0,2025-10-16
1:30 pm,28.5,22.5,23,N,26 14,48 26,1010.2,0.0,2025-10-16
1:00 pm,27.5,23.0,30,N,22 12,39 21,1011.0,0.0,2025-10-16
12:30 pm,26.9,21.4,29,N,26 14,43 23,1011.9,0.0,2025-10-16
12:15 pm,26.5,20.5,29,N,28 15,46 25,1012.3,0.0,2025-10-16
12:00 pm,26.4,21.5,29,N,22 12,41 22,1012.7,0.0,2025-10-16
11:32 am,25.7,19.5,29,NNW,28 15,48 26,1013.4,0.0,2025-10-16
11:30 am,26.0,20.5,31,N,26 14,44 24,1013.4,0.0,2025-10-16
11:00 am,24.9,18.8,31,N,28 15,44 24,1013.8,0.0,2025-10-16
10:30 am,24.5,19.9,31,N,20 11,35 19,1014.1,0.0,2025-10-16
10:00 am,23.7,19.0,32,N,20 11,35 19,1014.4,0.0,2025-10-16
9:30 am,22.3,16.8,35,N,24 13,44 24,1014.6,0.0,2025-10-16
9:00 am,21.3,16.5,36,N,20 11,35 19,1014.9,0.0,2025-10-16
8:30 am,19.2,15.0,41,N,17 9,26 14,1015.5,0.0,2025-10-16
8:00 am,17.3,13.9,47,N,13 7,20 11,1015.4,0.0,2025-10-16
7:30 am,14.8,11.8,56,N,11 6,19 10,1015.3,0.0,2025-10-16
