Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
7:00 am,16.5,15.7,80,WNW,9 5,–,1018.1,0.0,2025-10-19
6:30 am,15.9,14.8,84,WNW,11 6,–,1018.0,0.0,2025-10-19
6:00 am,15.9,15.7,83,NW,6 3,–,1017.8,0.0,2025-10-19
5:30 am,16.7,16.6,81,N,6 3,–,1017.6,0.0,2025-10-19
5:00 am,17.2,17.1,78,N,6 3,–,1017.6,0.0,2025-10-19
4:30 am,17.3,17.9,77,NNE,2 1,–,1017.5,0.0,2025-10-19
4:00 am,17.5,16.2,78,NNE,13 7,–,1017.6,0.0,2025-10-19
3:30 am,17.7,17.8,73,NE,4 2,–,1017.6,0.0,2025-10-19
3:00 am,17.7,17.1,71,E,7 4,–,1018.0,0.0,2025-10-19
2:30 am,17.2,16.6,73,E,7 4,–,1018.3,0.0,2025-10-19
2:00 am,17.5,16.5,71,ENE,9 5,–,1018.5,0.0,2025-10-19
1:30 am,17.8,16.1,71,ENE,13 7,–,1018.7,0.0,2025-10-19
1:00 am,17.8,16.1,70,E,13 7,–,1018.9,0.0,2025-10-19
12:30 am,17.8,15.2,69,E,17 9,–,1019.1,0.0,2025-10-19
12:00 am,18.0,15.1,64,E,17 9,–,1019.2,0.0,2025-10-19
