Time (ACDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:30 pm,26.7,24.6,31,SSW,9 5,15 8,1005.1,0.0,2025-10-19
6:00 pm,27.4,25.0,31,WSW,11 6,15 8,1005.1,0.0,2025-10-19
5:30 pm,26.9,24.7,30,SW,9 5,13 7,1004.7,0.0,2025-10-19
5:00 pm,27.2,25.8,28,E,4 2,7 4,1005.4,0.0,2025-10-19
4:30 pm,27.6,26.4,26,W,2 1,7 4,1005.9,0.0,2025-10-19
4:00 pm,26.9,25.0,29,NNE,7 4,11 6,1005.7,0.0,2025-10-19
3:30 pm,27.0,25.1,29,WSW,7 4,15 8,1006.4,0.0,2025-10-19
3:00 pm,27.7,24.8,26,WSW,11 6,17 9,1006.9,0.0,2025-10-19
2:30 pm,28.5,25.9,24,N,9 5,13 7,1005.9,0.0,2025-10-19
2:00 pm,28.9,25.5,23,NW,13 7,24 13,1006.6,0.0,2025-10-19
1:30 pm,29.0,25.8,22,NNW,11 6,22 12,1006.5,0.0,2025-10-19
1:00 pm,28.9,27.1,30,N,9 5,15 8,1006.9,0.0,2025-10-19
12:30 pm,26.2,23.1,30,NNE,13 7,26 14,1007.8,0.0,2025-10-19
12:00 pm,26.5,23.1,27,N,13 7,24 13,1009.1,0.0,2025-10-19
11:30 am,26.4,22.6,27,NNE,15 8,24 13,1008.9,0.0,2025-10-19
11:00 am,26.3,22.8,26,NNE,13 7,22 12,1009.7,0.0,2025-10-19
10:30 am,25.8,22.7,27,NNE,11 6,15 8,1009.8,0.0,2025-10-19
10:00 am,26.3,23.3,24,N,9 5,17 9,1009.7,0.0,2025-10-19
9:30 am,26.4,23.4,27,NE,11 6,15 8,1008.4,0.0,2025-10-19
9:00 am,24.7,22.8,33,NNE,7 4,11 6,1008.8,0.0,2025-10-19
8:30 am,24.5,22.1,29,NNE,7 4,11 6,1009.1,0.0,2025-10-19
8:00 am,24.6,22.1,28,ENE,7 4,11 6,1009.3,0.0,2025-10-19
7:30 am,24.4,20.7,28,NE,13 7,20 11,1007.9,0.0,2025-10-19
7:00 am,23.9,20.2,28,ENE,13 7,20 11,1007.6,0.0,2025-10-19
6:30 am,23.6,20.3,29,NE,11 6,17 9,1007.3,0.0,2025-10-19
6:00 am,23.4,19.7,29,NE,13 7,22 12,1006.5,0.0,2025-10-19
5:30 am,23.5,19.8,29,NE,13 7,17 9,1007.0,0.0,2025-10-19
5:00 am,23.2,19.8,29,NE,11 6,19 10,1007.1,0.0,2025-10-19
4:30 am,23.3,19.1,28,NE,15 8,22 12,1007.0,0.0,2025-10-19
4:00 am,23.6,19.4,28,NE,15 8,22 12,1007.0,0.0,2025-10-19
3:30 am,23.5,19.7,28,NE,13 7,20 11,1007.6,0.0,2025-10-19
3:00 am,23.6,19.4,28,NE,15 8,20 11,1007.8,0.0,2025-10-19
2:30 am,23.8,20.1,28,NE,13 7,20 11,1008.3,0.0,2025-10-19
2:00 am,23.9,20.2,28,NE,13 7,24 13,1008.1,0.0,2025-10-19
1:30 am,23.8,19.4,29,NE,17 9,24 13,1008.7,0.0,2025-10-19
1:00 am,23.6,19.6,30,NE,15 8,22 12,1009.2,0.0,2025-10-19
12:30 am,23.5,19.2,31,NE,17 9,24 13,1009.3,0.0,2025-10-19
12:00 am,23.8,19.9,30,NE,15 8,24 13,1009.5,0.0,2025-10-19
