Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,28.2,28.2,51,NE,13 7,24 13,1004.8,0.0,2024-01-16
11:00 pm,28.2,27.7,53,NE,17 9,30 16,1004.9,0.0,2024-01-16
10:30 pm,28.4,27.4,53,NE,20 11,41 22,1005.3,0.0,2024-01-16
10:00 pm,28.5,27.6,52,NE,19 10,30 16,1005.4,0.0,2024-01-16
9:30 pm,28.4,28.2,55,ENE,17 9,30 16,1005.4,0.0,2024-01-16
9:00 pm,28.7,28.1,54,NE,19 10,33 18,1005.5,0.0,2024-01-16
8:30 pm,29.3,28.8,50,ENE,17 9,37 20,1005.3,0.0,2024-01-16
8:00 pm,30.1,29.9,46,ENE,15 8,35 19,1005.2,0.0,2024-01-16
7:30 pm,31.0,29.8,43,ENE,19 10,32 17,1005.1,0.0,2024-01-16
7:00 pm,31.9,30.9,39,NE,17 9,32 17,1005.0,0.0,2024-01-16
6:30 pm,32.2,34.2,45,NE,6 3,24 13,1004.7,0.0,2024-01-16
6:00 pm,31.5,34.1,48,WSW,4 2,9 5,1004.6,0.0,2024-01-16
5:30 pm,31.0,32.9,48,W,7 4,13 7,1004.1,0.0,2024-01-16
5:00 pm,31.1,32.4,49,WSW,11 6,17 9,1003.5,0.0,2024-01-16
4:30 pm,30.5,32.3,51,W,9 5,17 9,1003.1,0.0,2024-01-16
