Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,14.6,10.4,66,WSW,20 11,32 17,994.6,0.2,2024-01-18
11:00 pm,14.2,10.0,68,SSW,20 11,39 21,994.5,0.2,2024-01-18
10:30 pm,13.9,9.8,70,SW,20 11,33 18,994.2,0.2,2024-01-18
10:10 pm,13.7,8.1,72,SW,28 15,46 25,993.9,0.2,2024-01-18
10:00 pm,13.6,8.9,74,SW,24 13,37 20,994.0,0.2,2024-01-18
9:30 pm,13.3,10.0,78,SSW,17 9,26 14,993.6,0.2,2024-01-18
9:00 pm,13.7,9.7,74,SW,20 11,32 17,993.0,0.0,2024-01-18
8:30 pm,13.5,9.3,79,S,22 12,35 19,991.9,0.0,2024-01-18
8:00 pm,13.3,9.3,82,S,22 12,33 18,990.8,0.0,2024-01-18
7:30 pm,13.4,9.0,82,SSW,24 13,33 18,990.0,0.0,2024-01-18
7:00 pm,13.8,9.9,82,SSW,22 12,41 22,989.4,0.0,2024-01-18
6:30 pm,16.0,12.4,71,NW,20 11,30 16,988.3,0.0,2024-01-18
6:00 pm,16.1,12.6,68,NW,19 10,28 15,987.9,0.0,2024-01-18
5:30 pm,18.2,14.0,52,NW,20 11,30 16,987.8,0.0,2024-01-18
5:00 pm,18.7,14.2,46,NW,20 11,35 19,987.9,0.0,2024-01-18
4:30 pm,18.5,14.2,50,WNW,20 11,30 16,988.3,0.0,2024-01-18
4:00 pm,17.7,14.8,54,WNW,13 7,20 11,988.7,0.0,2024-01-18
3:30 pm,17.3,12.3,55,WNW,24 13,33 18,989.2,0.0,2024-01-18
3:00 pm,17.5,13.1,52,NW,20 11,32 17,989.1,0.0,2024-01-18
2:30 pm,17.0,13.0,56,NW,19 10,28 15,989.6,0.0,2024-01-18
2:00 pm,16.3,11.5,62,NW,24 13,33 18,989.9,0.0,2024-01-18
1:31 pm,18.3,12.1,50,NW,30 16,48 26,989.9,0.0,2024-01-18
1:30 pm,18.4,11.8,50,NW,32 17,48 26,989.9,0.0,2024-01-18
1:00 pm,20.0,14.9,45,NW,24 13,39 21,989.8,0.0,2024-01-18
12:30 pm,20.2,16.9,45,NNW,15 8,26 14,989.9,0.0,2024-01-18
12:00 pm,19.5,16.2,48,NW,15 8,22 12,990.4,0.0,2024-01-18
11:30 am,19.6,14.8,45,NNW,22 12,33 18,990.8,0.0,2024-01-18
11:00 am,18.9,15.4,47,NNW,15 8,28 15,991.1,0.0,2024-01-18
10:30 am,19.1,14.7,46,NNW,20 11,30 16,991.6,0.0,2024-01-18
10:00 am,17.7,14.3,52,NW,15 8,24 13,992.3,0.0,2024-01-18
9:30 am,17.4,14.1,54,NNW,15 8,26 14,992.9,0.0,2024-01-18
9:00 am,16.6,13.2,55,NNW,15 8,24 13,993.4,16.4,2024-01-18
8:30 am,16.0,13.0,57,NW,13 7,24 13,993.6,16.4,2024-01-18
8:00 am,16.3,13.8,58,N,11 6,17 9,993.8,16.4,2024-01-18
7:30 am,15.5,12.7,63,NNW,13 7,22 12,993.9,16.4,2024-01-18
7:00 am,13.9,10.7,69,NNW,15 8,19 10,994.1,16.4,2024-01-18
6:30 am,13.8,9.9,71,NNW,19 10,26 14,994.2,16.4,2024-01-18
6:00 am,13.0,8.2,75,NNW,24 13,32 17,993.8,16.4,2024-01-18
5:30 am,12.8,11.6,84,NE,7 4,9 5,993.6,16.4,2024-01-18
5:00 am,13.0,11.0,83,NW,11 6,17 9,993.4,16.4,2024-01-18
4:30 am,12.7,11.4,83,W,7 4,11 6,993.3,16.4,2024-01-18
4:00 am,12.8,11.5,83,SW,7 4,9 5,993.2,16.4,2024-01-18
3:30 am,13.0,13.1,82,CALM,0 0,0 0,993.3,16.4,2024-01-18
3:00 am,13.0,11.7,81,SSW,7 4,9 5,993.7,16.4,2024-01-18
2:30 am,13.6,11.7,74,NNW,9 5,13 7,994.2,16.4,2024-01-18
2:00 am,13.8,11.5,73,NW,11 6,15 8,994.8,16.4,2024-01-18
1:30 am,13.6,11.4,75,NW,11 6,13 7,995.3,16.4,2024-01-18
1:00 am,12.9,11.3,83,WNW,9 5,13 7,995.9,16.4,2024-01-18
12:30 am,13.1,12.1,83,WNW,6 3,7 4,996.2,16.4,2024-01-18
12:00 am,13.7,12.6,82,WNW,7 4,9 5,996.7,16.4,2024-01-18
