Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,15.7,15.6,95,NW,9 5,17 9,1019.8,0.6,2023-09-14
11:00 pm,15.4,15.6,95,WNW,7 4,13 7,1020.1,0.6,2023-09-14
10:30 pm,15.4,15.1,93,NW,9 5,20 11,1020.4,0.6,2023-09-14
10:00 pm,15.9,15.3,86,NW,9 5,22 12,1020.4,0.2,2023-09-14
9:30 pm,16.3,15.8,85,NNW,9 5,20 11,1020.1,0.0,2023-09-14
9:00 pm,16.3,15.7,84,NNW,9 5,15 8,1020.2,0.0,2023-09-14
8:30 pm,15.9,15.0,86,NNW,11 6,19 10,1020.1,0.0,2023-09-14
8:00 pm,16.5,15.3,78,WNW,11 6,24 13,1019.9,0.0,2023-09-14
7:30 pm,16.7,15.5,77,W,11 6,24 13,1019.5,0.0,2023-09-14
7:00 pm,16.6,15.2,75,NW,11 6,28 15,1019.1,0.0,2023-09-14
6:30 pm,17.6,15.8,65,NW,11 6,20 11,1018.5,0.0,2023-09-14
6:00 pm,17.6,16.0,68,NW,11 6,20 11,1018.3,0.0,2023-09-14
5:30 pm,17.4,15.8,69,NW,11 6,20 11,1018.3,0.0,2023-09-14
5:00 pm,17.9,16.0,67,NW,13 7,22 12,1018.0,0.0,2023-09-14
4:30 pm,18.2,15.6,61,NW,15 8,30 16,1017.8,0.0,2023-09-14
