Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
5:30 am,21.2,22.7,80,SSW,6 3,13 7,1011.5,0.0,2025-03-02
5:00 am,21.3,22.8,79,SW,6 3,13 7,1011.2,0.0,2025-03-02
4:30 am,21.3,22.8,79,SW,6 3,9 5,1011.2,0.0,2025-03-02
4:00 am,21.5,23.0,79,SW,6 3,13 7,1011.2,0.0,2025-03-02
3:30 am,21.5,23.8,79,SW,2 1,7 4,1011.3,0.0,2025-03-02
3:00 am,21.4,22.9,79,SW,6 3,9 5,1011.4,0.0,2025-03-02
2:30 am,21.6,23.9,79,SW,2 1,6 3,1011.6,0.0,2025-03-02
2:00 am,21.8,24.1,78,SSW,2 1,7 4,1011.8,0.0,2025-03-02
1:30 am,22.0,24.3,76,SSW,2 1,4 2,1012.2,0.0,2025-03-02
1:00 am,22.8,24.6,72,S,4 2,6 3,1012.6,0.0,2025-03-02
12:30 am,23.7,25.2,69,SE,6 3,9 5,1013.0,0.0,2025-03-02
12:00 am,23.7,25.1,69,SSE,7 4,13 7,1013.3,0.0,2025-03-02
