Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
5:30 am,9.3,8.1,93,NNE,4 2,7 4,1029.2,0.0,2025-08-13
5:01 am,9.0,7.4,92,NE,6 3,11 6,1028.9,0.0,2025-08-13
5:00 am,9.0,7.4,92,NE,6 3,11 6,1028.9,0.0,2025-08-13
4:30 am,8.5,6.2,93,NE,9 5,11 6,1028.8,0.0,2025-08-13
4:00 am,8.4,6.4,93,NE,7 4,11 6,1028.7,0.0,2025-08-13
3:30 am,8.1,6.1,95,NE,7 4,11 6,1028.8,0.0,2025-08-13
3:00 am,7.2,6.4,94,CALM,0 0,0 0,1028.9,0.0,2025-08-13
2:30 am,8.0,6.5,93,NNE,4 2,7 4,1028.9,0.0,2025-08-13
2:00 am,8.8,7.0,94,NNE,7 4,13 7,1028.8,0.0,2025-08-13
1:30 am,8.9,7.1,93,NNE,7 4,11 6,1028.9,0.0,2025-08-13
1:00 am,8.8,7.0,94,NNE,7 4,9 5,1029.0,0.0,2025-08-13
12:30 am,7.1,5.9,95,ENE,2 1,9 5,1029.0,0.0,2025-08-13
12:00 am,7.8,7.1,94,CALM,0 0,0 0,1028.8,0.0,2025-08-13
