Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
7:00 am,7.6,7.0,99,CALM,0 0,4 2,1024.3,0.0,2025-02-21
6:30 am,7.6,5.9,99,N,6 3,7 4,1023.9,0.0,2025-02-21
6:00 am,8.4,6.9,99,N,6 3,9 5,1023.6,0.0,2025-02-21
5:30 am,9.2,7.9,99,NE,6 3,7 4,1023.5,0.0,2025-02-21
5:00 am,9.0,7.6,99,E,6 3,7 4,1023.5,0.0,2025-02-21
4:30 am,9.3,7.8,95,E,6 3,7 4,1023.5,0.0,2025-02-21
4:00 am,10.7,9.5,97,E,7 4,9 5,1023.5,0.0,2025-02-21
3:30 am,11.3,9.8,96,E,9 5,11 6,1023.6,0.0,2025-02-21
3:00 am,10.9,9.6,95,ESE,7 4,9 5,1023.6,0.0,2025-02-21
2:30 am,11.7,9.6,89,E,11 6,15 8,1023.7,0.0,2025-02-21
2:00 am,13.3,9.7,83,ENE,20 11,24 13,1023.6,0.0,2025-02-21
1:30 am,14.4,11.7,76,E,15 8,19 10,1023.7,0.0,2025-02-21
1:00 am,14.7,12.8,76,ESE,11 6,17 9,1023.7,0.0,2025-02-21
12:30 am,14.4,13.4,80,SE,7 4,9 5,1023.6,0.0,2025-02-21
12:00 am,14.1,14.4,81,CALM,0 0,0 0,1023.7,0.0,2025-02-21
