Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,10.8,8.8,79,WNW,7 4,11 6,1015.8,0.0,2023-04-30
11:00 pm,11.2,9.4,76,NW,6 3,9 5,1016.0,0.0,2023-04-30
10:30 pm,11.2,8.1,77,W,13 7,17 9,1016.2,0.0,2023-04-30
10:00 pm,12.1,9.7,72,NNW,9 5,13 7,1016.2,0.0,2023-04-30
9:30 pm,12.4,10.5,72,W,7 4,15 8,1016.1,0.0,2023-04-30
9:00 pm,12.2,9.5,72,W,11 6,17 9,1016.2,0.0,2023-04-30
8:30 pm,12.5,10.2,71,WSW,9 5,13 7,1016.0,0.0,2023-04-30
8:00 pm,12.9,11.5,69,W,4 2,11 6,1015.9,0.0,2023-04-30
7:30 pm,12.7,10.0,69,WNW,11 6,15 8,1015.8,0.0,2023-04-30
7:00 pm,13.4,10.7,67,WSW,11 6,13 7,1015.5,0.0,2023-04-30
6:30 pm,14.1,11.8,65,WSW,9 5,13 7,1015.2,0.0,2023-04-30
6:00 pm,14.7,12.8,63,W,7 4,11 6,1014.7,0.0,2023-04-30
5:30 pm,15.2,13.4,62,WNW,7 4,11 6,1014.2,0.0,2023-04-30
5:00 pm,16.2,13.6,57,WSW,11 6,15 8,1013.9,0.0,2023-04-30
4:30 pm,18.2,14.7,48,NW,15 8,20 11,1013.7,0.0,2023-04-30
4:00 pm,18.4,14.1,47,NNW,19 10,26 14,1013.4,0.0,2023-04-30
3:30 pm,19.0,14.5,45,NW,20 11,28 15,1013.4,0.0,2023-04-30
3:00 pm,19.4,15.3,42,NNW,17 9,24 13,1013.4,0.0,2023-04-30
2:30 pm,19.6,15.2,42,NW,19 10,28 15,1013.2,0.0,2023-04-30
2:00 pm,19.5,15.0,41,NW,19 10,28 15,1013.4,0.0,2023-04-30
1:30 pm,19.2,13.7,42,NW,24 13,33 18,1013.6,0.0,2023-04-30
1:00 pm,18.5,12.6,43,NW,26 14,37 20,1013.8,0.0,2023-04-30
12:30 pm,17.9,11.6,44,NNW,28 15,39 21,1013.9,0.0,2023-04-30
12:00 pm,17.3,10.9,45,NNW,28 15,43 23,1014.1,0.0,2023-04-30
11:30 am,16.4,10.6,45,N,24 13,35 19,1014.6,0.0,2023-04-30
11:00 am,16.1,10.4,47,NNW,24 13,41 22,1014.8,0.0,2023-04-30
10:30 am,14.7,8.4,48,NNW,26 14,41 22,1015.1,0.0,2023-04-30
10:00 am,14.6,8.7,48,NNW,24 13,41 22,1015.2,0.0,2023-04-30
9:30 am,13.7,7.4,51,NNW,26 14,41 22,1015.1,0.0,2023-04-30
9:00 am,12.1,6.1,56,NNW,24 13,32 17,1015.2,0.0,2023-04-30
8:30 am,12.0,6.8,56,NNW,20 11,30 16,1014.8,0.0,2023-04-30
8:00 am,11.1,5.5,58,NNW,22 12,33 18,1014.2,0.0,2023-04-30
7:30 am,10.4,5.1,60,NW,20 11,32 17,1013.7,0.0,2023-04-30
7:00 am,10.2,3.8,61,NW,26 14,39 21,1013.3,0.0,2023-04-30
6:30 am,10.3,3.5,60,NNW,28 15,44 24,1013.1,0.0,2023-04-30
6:20 am,10.3,3.5,60,NNW,28 15,46 25,1012.9,0.0,2023-04-30
6:00 am,10.6,2.1,59,NNW,37 20,54 29,1012.7,0.0,2023-04-30
5:52 am,10.5,2.4,60,N,35 19,54 29,1012.7,0.0,2023-04-30
5:30 am,10.5,1.9,59,NNW,37 20,50 27,1012.6,0.0,2023-04-30
5:00 am,10.5,2.7,59,N,33 18,48 26,1012.4,0.0,2023-04-30
4:30 am,10.2,3.0,61,N,30 16,41 22,1012.5,0.0,2023-04-30
4:00 am,10.0,2.4,61,N,32 17,44 24,1012.4,0.0,2023-04-30
3:30 am,10.0,3.5,61,N,26 14,33 18,1012.5,0.0,2023-04-30
3:00 am,10.1,4.9,60,N,19 10,30 16,1012.4,0.0,2023-04-30
2:30 am,10.0,5.2,61,N,17 9,26 14,1012.7,0.0,2023-04-30
2:00 am,9.9,4.8,62,N,19 10,28 15,1012.8,0.0,2023-04-30
1:30 am,9.7,6.1,64,NE,11 6,15 8,1012.8,0.0,2023-04-30
1:00 am,9.6,6.7,62,NNE,7 4,17 9,1012.6,0.0,2023-04-30
12:30 am,10.2,7.4,62,E,7 4,13 7,1012.7,0.0,2023-04-30
12:00 am,10.4,6.8,60,ENE,11 6,15 8,1012.4,0.0,2023-04-30
