Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
7:00 am,15.7,12.8,55,NNW,11 6,17 9,1005.1,0.0,2023-03-07
6:30 am,15.5,13.1,56,NW,9 5,15 8,1004.8,0.0,2023-03-07
6:00 am,15.9,13.5,55,NW,9 5,13 7,1004.9,0.0,2023-03-07
5:30 am,16.1,13.7,54,NW,9 5,24 13,1004.6,0.0,2023-03-07
5:00 am,16.7,13.0,51,NW,15 8,26 14,1004.4,0.0,2023-03-07
4:30 am,16.9,13.5,49,WNW,13 7,30 16,1004.3,0.0,2023-03-07
4:00 am,17.3,13.7,55,NW,17 9,33 18,1004.1,0.0,2023-03-07
3:30 am,17.8,15.2,58,NW,13 7,22 12,1003.7,0.0,2023-03-07
3:00 am,18.5,16.1,53,NW,11 6,26 14,1003.5,0.0,2023-03-07
2:30 am,18.6,15.9,54,W,13 7,24 13,1003.5,0.0,2023-03-07
2:00 am,19.5,16.7,49,NW,13 7,26 14,1003.4,0.0,2023-03-07
1:30 am,20.0,17.6,48,NNW,11 6,26 14,1003.0,0.0,2023-03-07
1:00 am,20.1,18.4,47,NNW,7 4,15 8,1003.1,0.0,2023-03-07
12:30 am,20.6,17.8,46,NNW,13 7,24 13,1003.1,0.0,2023-03-07
12:00 am,21.0,17.8,44,NNW,15 8,26 14,1003.2,0.0,2023-03-07
