Time (ACDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,27.8,24.1,22,ESE,13 7,20 11,1014.1,0.0,2025-01-18
11:00 pm,27.6,23.8,22,SE,13 7,19 10,1014.1,0.0,2025-01-18
10:30 pm,27.7,24.3,22,SE,11 6,20 11,1013.8,0.0,2025-01-18
10:00 pm,27.4,24.6,24,SE,9 5,15 8,1013.6,0.0,2025-01-18
9:30 pm,27.8,24.4,25,SE,13 7,19 10,1013.2,0.0,2025-01-18
9:00 pm,28.7,25.5,25,SE,13 7,19 10,1013.0,0.0,2025-01-18
8:30 pm,29.8,27.2,25,SSE,11 6,24 13,1012.7,0.0,2025-01-18
8:00 pm,30.9,29.3,25,SSW,7 4,17 9,1012.7,0.0,2025-01-18
7:30 pm,30.9,28.9,28,SW,11 6,17 9,1012.8,0.0,2025-01-18
7:00 pm,31.7,29.0,22,SW,11 6,20 11,1012.7,0.0,2025-01-18
