Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,4.8,3.4,90,CALM,0 0,0 0,1031.8,0.0,2025-05-04
11:00 pm,5.6,4.2,86,CALM,0 0,0 0,1031.6,0.0,2025-05-04
10:30 pm,5.5,2.8,87,N,7 4,9 5,1032.1,0.0,2025-05-04
10:00 pm,5.3,2.1,84,NNE,9 5,11 6,1032.1,0.0,2025-05-04
9:30 pm,6.2,3.5,83,NNE,7 4,9 5,1032.3,0.0,2025-05-04
9:00 pm,7.0,5.6,77,CALM,0 0,0 0,1032.2,0.0,2025-05-04
8:30 pm,5.4,3.8,80,CALM,0 0,0 0,1032.1,0.0,2025-05-04
8:00 pm,7.1,5.5,73,CALM,0 0,0 0,1031.9,0.0,2025-05-04
7:30 pm,8.5,5.7,68,NNW,7 4,9 5,1031.9,0.0,2025-05-04
7:00 pm,8.6,7.1,67,CALM,0 0,0 0,1031.6,0.0,2025-05-04
6:30 pm,10.4,7.2,60,NNE,9 5,9 5,1031.6,0.0,2025-05-04
