Time (ACDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,13.1,11.7,75,S,6 3,9 5,1011.0,0.0,2024-01-18
11:00 pm,13.5,12.1,73,S,6 3,9 5,1011.4,0.0,2024-01-18
10:39 pm,13.7,12.1,72,S,7 4,11 6,1011.5,0.0,2024-01-18
10:30 pm,13.8,12.2,72,SSW,7 4,9 5,1011.5,0.0,2024-01-18
10:26 pm,13.9,12.3,71,SSW,7 4,9 5,1011.4,0.0,2024-01-18
10:00 pm,14.4,12.8,69,S,7 4,15 8,1011.3,0.0,2024-01-18
9:30 pm,15.0,12.3,68,SSE,13 7,20 11,1011.4,0.0,2024-01-18
9:00 pm,15.3,11.9,67,SSE,17 9,28 15,1011.4,0.0,2024-01-18
8:30 pm,16.6,13.6,62,SSE,15 8,30 16,1011.4,0.0,2024-01-18
8:00 pm,18.2,15.4,54,SSE,13 7,26 14,1011.1,0.0,2024-01-18
7:30 pm,20.5,18.1,51,S,13 7,24 13,1011.0,0.0,2024-01-18
7:00 pm,22.2,20.2,46,SSE,11 6,20 11,1010.4,0.0,2024-01-18
