Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:00 am,10.5,8.7,93,NW,9 5,–,1020.2,0.0,2023-09-07
5:30 am,10.6,7.7,93,W,15 8,–,1019.7,0.0,2023-09-07
5:00 am,11.0,7.8,92,W,17 9,–,1019.7,0.0,2023-09-07
4:30 am,11.6,8.5,91,WNW,17 9,–,1019.8,0.0,2023-09-07
4:00 am,12.5,12.5,91,WNW,2 1,–,1019.6,0.0,2023-09-07
3:30 am,12.7,12.7,83,CALM,0 0,–,1019.7,0.0,2023-09-07
3:00 am,12.9,11.9,85,N,6 3,–,1020.1,0.0,2023-09-07
2:30 am,13.0,12.7,83,N,2 1,–,1020.4,0.0,2023-09-07
2:00 am,13.6,12.4,81,WNW,7 4,–,1020.7,0.0,2023-09-07
1:30 am,13.4,12.7,81,NW,4 2,–,1020.8,0.0,2023-09-07
1:00 am,13.7,12.8,81,WNW,6 3,–,1021.1,0.0,2023-09-07
12:30 am,13.7,12.8,82,NW,6 3,–,1021.2,0.0,2023-09-07
12:00 am,14.1,13.5,79,NNW,4 2,–,1021.3,0.0,2023-09-07
