Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
7:00 am,8.2,5.2,75,W,9 5,15 8,1019.4,4.0,2025-10-13
6:30 am,8.5,5.5,75,W,9 5,15 8,1018.8,4.0,2025-10-13
6:00 am,8.2,4.8,76,W,11 6,19 10,1018.6,4.0,2025-10-13
5:30 am,8.3,5.7,75,WSW,7 4,15 8,1018.3,4.0,2025-10-13
5:00 am,8.2,5.6,77,W,7 4,13 7,1017.9,4.0,2025-10-13
4:30 am,8.4,5.9,77,WSW,7 4,15 8,1017.5,4.0,2025-10-13
4:00 am,8.5,5.7,80,W,9 5,15 8,1017.3,4.0,2025-10-13
3:30 am,8.8,6.4,78,W,7 4,13 7,1017.2,4.0,2025-10-13
3:00 am,9.2,6.4,76,WSW,9 5,15 8,1017.0,4.0,2025-10-13
2:30 am,9.3,6.5,76,W,9 5,20 11,1016.9,4.0,2025-10-13
2:00 am,9.5,6.8,77,W,9 5,17 9,1016.9,4.0,2025-10-13
1:30 am,9.8,6.7,75,W,11 6,17 9,1016.7,4.0,2025-10-13
1:00 am,9.9,7.3,76,W,9 5,15 8,1016.6,4.0,2025-10-13
12:30 am,10.1,7.1,75,W,11 6,19 10,1016.4,4.0,2025-10-13
12:00 am,10.1,7.9,76,WSW,7 4,15 8,1016.1,4.0,2025-10-13
