Time (ACDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:30 am,11.4,10.4,68,CALM,0 0,0 0,1021.1,0.0,2025-10-13
6:00 am,11.5,9.3,65,SE,6 3,7 4,1020.7,0.0,2025-10-13
5:30 am,11.3,9.5,68,S,4 2,7 4,1020.4,0.0,2025-10-13
5:00 am,11.2,10.3,71,CALM,0 0,0 0,1020.1,0.0,2025-10-13
4:30 am,11.4,10.2,71,SSE,2 1,7 4,1020.0,0.0,2025-10-13
4:00 am,11.4,9.1,69,SE,7 4,9 5,1019.8,0.0,2025-10-13
3:30 am,10.9,8.9,72,SE,6 3,7 4,1019.8,0.0,2025-10-13
3:00 am,11.0,9.1,74,SSE,6 3,7 4,1019.7,0.0,2025-10-13
2:30 am,10.7,8.9,78,SE,6 3,9 5,1019.6,0.0,2025-10-13
2:00 am,10.7,9.0,80,SSE,6 3,9 5,1019.8,0.0,2025-10-13
1:30 am,10.7,8.9,79,S,6 3,11 6,1020.0,0.0,2025-10-13
1:00 am,11.2,9.9,78,SSE,4 2,9 5,1020.1,0.0,2025-10-13
12:30 am,11.4,9.8,79,S,6 3,9 5,1020.1,0.0,2025-10-13
12:00 am,12.0,10.2,77,S,7 4,11 6,1019.9,0.0,2025-10-13
