Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,8.9,8.1,85,CALM,0 0,0 0,1027.4,0.0,2023-04-28
11:00 pm,9.5,8.7,82,CALM,0 0,0 0,1027.8,0.0,2023-04-28
10:30 pm,10.2,9.5,80,CALM,0 0,0 0,1028.0,0.0,2023-04-28
10:00 pm,10.6,9.9,78,CALM,0 0,0 0,1028.2,0.0,2023-04-28
9:30 pm,11.2,10.4,73,CALM,0 0,0 0,1028.2,0.0,2023-04-28
9:00 pm,12.6,10.7,67,SE,6 3,7 4,1028.0,0.0,2023-04-28
8:30 pm,13.5,11.6,63,SE,6 3,11 6,1027.9,0.0,2023-04-28
8:00 pm,14.1,12.2,61,SE,6 3,9 5,1027.7,0.0,2023-04-28
7:30 pm,15.2,12.7,57,SE,9 5,13 7,1027.5,0.0,2023-04-28
7:00 pm,15.9,13.4,54,SE,9 5,17 9,1027.3,0.0,2023-04-28
6:30 pm,16.5,13.9,51,SSE,9 5,17 9,1027.0,0.0,2023-04-28
6:00 pm,17.2,14.2,48,SSE,11 6,19 10,1026.6,0.0,2023-04-28
5:30 pm,17.7,14.4,47,SSE,13 7,17 9,1026.3,0.0,2023-04-28
5:00 pm,18.3,15.7,45,SE,9 5,17 9,1026.2,0.0,2023-04-28
4:30 pm,19.1,15.5,45,SSE,15 8,22 12,1026.2,0.0,2023-04-28
