Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
5:30 am,14.4,15.6,97,CALM,0 0,0 0,1016.8,6.4,2023-05-01
5:06 am,14.3,14.7,97,SSE,4 2,9 5,1016.5,6.4,2023-05-01
5:00 am,14.4,14.9,97,S,4 2,7 4,1016.7,6.4,2023-05-01
4:30 am,14.6,14.8,97,WSW,6 3,11 6,1016.8,6.0,2023-05-01
4:02 am,14.5,14.6,97,NW,6 3,9 5,1016.5,5.0,2023-05-01
4:00 am,14.5,14.6,97,NNW,6 3,11 6,1016.6,4.6,2023-05-01
3:51 am,14.5,14.4,97,N,7 4,11 6,1016.5,4.2,2023-05-01
3:35 am,14.6,14.2,97,N,9 5,13 7,1016.4,4.2,2023-05-01
3:30 am,14.7,14.3,96,NNE,9 5,13 7,1016.5,4.2,2023-05-01
3:12 am,15.0,16.0,96,NNE,2 1,7 4,1016.6,4.2,2023-05-01
3:00 am,15.0,15.6,95,N,4 2,7 4,1016.8,4.2,2023-05-01
2:57 am,15.0,15.6,95,N,4 2,7 4,1016.8,4.2,2023-05-01
2:49 am,14.9,15.4,95,N,4 2,7 4,1016.9,3.6,2023-05-01
2:30 am,14.9,15.0,94,NE,6 3,7 4,1016.8,2.6,2023-05-01
2:00 am,14.9,16.1,94,CALM,0 0,6 3,1017.1,2.4,2023-05-01
1:48 am,15.0,15.0,92,WNW,6 3,9 5,1017.1,2.4,2023-05-01
1:36 am,15.0,14.5,92,WNW,9 5,13 7,1017.2,2.4,2023-05-01
1:30 am,15.2,15.2,93,WNW,7 4,11 6,1017.2,2.2,2023-05-01
1:00 am,15.2,15.9,95,NNE,4 2,7 4,1017.0,2.2,2023-05-01
12:30 am,15.1,16.1,95,NNE,2 1,7 4,1017.1,2.2,2023-05-01
12:00 am,15.1,15.3,95,N,6 3,7 4,1017.1,2.0,2023-05-01
