Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:45 pm,15.2,15.3,95,NNE,7 4,9 5,1017.0,1.6,2023-04-30
11:30 pm,15.1,15.3,95,NE,6 3,7 4,1017.1,1.6,2023-04-30
11:00 pm,14.8,14.7,94,NE,7 4,11 6,1017.4,1.4,2023-04-30
10:30 pm,15.0,14.9,94,NE,7 4,11 6,1017.5,1.4,2023-04-30
10:09 pm,15.0,14.6,94,NE,9 5,15 8,1017.5,1.4,2023-04-30
10:00 pm,15.0,14.6,94,NE,9 5,15 8,1017.5,1.4,2023-04-30
9:30 pm,15.3,15.5,94,ENE,6 3,7 4,1017.7,1.2,2023-04-30
9:00 pm,15.1,16.5,95,CALM,0 0,0 0,1017.8,1.2,2023-04-30
8:42 pm,15.2,16.5,94,CALM,0 0,0 0,1017.6,1.2,2023-04-30
8:30 pm,15.3,15.9,93,WNW,4 2,11 6,1017.7,1.2,2023-04-30
8:17 pm,15.3,16.3,94,ESE,2 1,7 4,1017.8,1.0,2023-04-30
8:00 pm,15.3,16.6,93,CALM,0 0,4 2,1017.6,0.6,2023-04-30
7:30 pm,15.2,15.2,93,ESE,7 4,9 5,1017.5,0.6,2023-04-30
7:20 pm,15.1,15.2,93,SE,6 3,7 4,1017.5,0.6,2023-04-30
7:00 pm,15.5,16.0,91,SSE,4 2,9 5,1017.6,0.6,2023-04-30
6:56 pm,15.6,16.5,90,ESE,2 1,7 4,1017.4,0.2,2023-04-30
6:30 pm,15.6,15.7,89,SE,6 3,7 4,1017.1,0.0,2023-04-30
6:00 pm,15.6,16.7,88,CALM,0 0,0 0,1016.8,0.0,2023-04-30
5:30 pm,15.7,15.7,87,W,6 3,7 4,1016.9,0.0,2023-04-30
5:00 pm,16.0,15.3,83,NNW,9 5,13 7,1016.8,0.0,2023-04-30
4:30 pm,16.5,15.4,81,NW,11 6,17 9,1016.8,0.0,2023-04-30
4:00 pm,16.9,16.1,77,NW,9 5,13 7,1016.9,0.0,2023-04-30
3:30 pm,16.5,15.8,81,NW,9 5,15 8,1017.1,0.0,2023-04-30
3:00 pm,17.1,15.6,72,WNW,11 6,17 9,1017.0,0.0,2023-04-30
2:30 pm,17.6,16.5,70,NNW,9 5,15 8,1016.9,0.0,2023-04-30
2:00 pm,16.6,15.2,82,NW,13 7,19 10,1017.0,0.0,2023-04-30
1:30 pm,16.6,15.3,76,NW,11 6,20 11,1017.2,0.0,2023-04-30
1:00 pm,16.3,14.9,76,N,11 6,15 8,1017.5,0.0,2023-04-30
12:30 pm,16.4,15.9,78,NNE,7 4,17 9,1018.1,0.0,2023-04-30
12:00 pm,15.4,14.4,81,NNE,9 5,13 7,1018.7,0.0,2023-04-30
11:30 am,15.3,14.0,76,N,9 5,13 7,1019.1,0.0,2023-04-30
11:29 am,15.3,14.0,76,N,9 5,13 7,1019.1,0.0,2023-04-30
11:10 am,15.0,13.6,76,NNE,9 5,13 7,1019.2,0.0,2023-04-30
11:00 am,15.0,13.7,78,NNE,9 5,15 8,1019.2,0.0,2023-04-30
10:49 am,14.4,12.9,78,NNE,9 5,13 7,1019.2,0.0,2023-04-30
10:30 am,14.2,12.3,79,NNE,11 6,15 8,1019.2,0.0,2023-04-30
10:29 am,14.2,12.3,79,NNE,11 6,15 8,1019.2,0.0,2023-04-30
10:00 am,13.7,12.1,79,NNE,9 5,13 7,1019.1,0.0,2023-04-30
9:30 am,13.4,11.3,79,NE,11 6,17 9,1019.1,0.0,2023-04-30
9:00 am,12.9,11.2,81,NNE,9 5,13 7,1019.2,0.6,2023-04-30
8:30 am,12.8,11.1,83,NNE,9 5,13 7,1018.9,0.6,2023-04-30
8:00 am,12.0,9.8,83,NE,11 6,17 9,1018.5,0.6,2023-04-30
7:30 am,11.6,9.4,85,NE,11 6,15 8,1018.2,0.6,2023-04-30
7:00 am,11.2,8.9,87,NE,11 6,15 8,1017.9,0.4,2023-04-30
6:30 am,10.8,8.1,89,NE,13 7,17 9,1017.8,0.4,2023-04-30
6:06 am,11.1,9.1,86,NNE,9 5,13 7,1017.8,0.2,2023-04-30
6:00 am,11.3,9.4,85,NNE,9 5,13 7,1017.7,0.2,2023-04-30
5:30 am,11.5,8.7,82,NE,13 7,19 10,1017.3,0.2,2023-04-30
5:00 am,11.2,8.7,83,NE,11 6,19 10,1017.2,0.2,2023-04-30
4:30 am,11.2,9.1,83,NE,9 5,13 7,1017.1,0.2,2023-04-30
4:00 am,11.4,9.4,83,NE,9 5,15 8,1016.8,0.2,2023-04-30
3:30 am,11.5,9.6,84,NNE,9 5,13 7,1016.7,0.2,2023-04-30
3:00 am,11.5,9.1,83,NE,11 6,15 8,1016.8,0.2,2023-04-30
2:30 am,11.7,9.4,84,NE,11 6,17 9,1016.8,0.2,2023-04-30
2:00 am,11.6,9.3,84,NE,11 6,17 9,1016.8,0.2,2023-04-30
1:30 am,11.2,9.6,85,NNE,7 4,11 6,1016.8,0.2,2023-04-30
1:00 am,11.8,9.6,84,NE,11 6,15 8,1017.0,0.2,2023-04-30
12:30 am,11.5,9.5,83,NNE,9 5,13 7,1017.1,0.2,2023-04-30
12:00 am,11.9,9.9,81,NE,9 5,13 7,1017.2,0.2,2023-04-30
