Time (ACDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,14.0,12.4,67,NE,6 3,7 4,1020.9,0.0,2025-04-05
11:00 pm,14.1,12.6,68,E,6 3,9 5,1021.1,0.0,2025-04-05
10:30 pm,14.5,12.7,65,SE,7 4,11 6,1021.2,0.0,2025-04-05
10:00 pm,14.6,13.0,64,SSE,6 3,9 5,1021.2,0.0,2025-04-05
9:30 pm,15.3,13.5,61,SE,7 4,9 5,1021.2,0.0,2025-04-05
9:00 pm,15.1,13.5,63,SSE,6 3,7 4,1021.2,0.0,2025-04-05
8:30 pm,15.8,14.3,61,S,6 3,7 4,1021.2,0.0,2025-04-05
8:00 pm,16.5,14.7,57,SSW,7 4,11 6,1021.1,0.0,2025-04-05
7:30 pm,16.9,15.4,58,SW,6 3,7 4,1020.7,0.0,2025-04-05
7:00 pm,18.1,16.4,53,SW,7 4,13 7,1020.6,0.0,2025-04-05
