Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,20.5,24.1,96,CALM,0 0,0 0,1016.7,0.0,2025-04-05
11:00 pm,20.6,24.3,96,CALM,0 0,0 0,1016.7,0.0,2025-04-05
10:30 pm,20.8,24.5,95,CALM,0 0,0 0,1016.4,0.0,2025-04-05
10:00 pm,21.1,24.8,93,CALM,0 0,0 0,1016.5,0.0,2025-04-05
9:30 pm,21.4,25.1,92,CALM,0 0,0 0,1016.4,0.0,2025-04-05
9:00 pm,21.8,25.6,90,CALM,0 0,0 0,1016.2,0.0,2025-04-05
8:30 pm,22.3,26.1,88,CALM,0 0,0 0,1016.1,0.0,2025-04-05
8:00 pm,22.9,26.7,85,CALM,0 0,0 0,1015.8,0.0,2025-04-05
7:30 pm,23.6,27.0,81,ENE,2 1,4 2,1015.3,0.0,2025-04-05
7:00 pm,24.1,27.3,80,E,4 2,6 3,1014.9,0.0,2025-04-05
6:30 pm,24.2,27.4,80,E,4 2,6 3,1014.3,0.0,2025-04-05
