Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,14.5,14.7,85,SW,2 1,7 4,1016.9,0.2,2023-04-08
11:00 pm,14.5,15.3,87,CALM,0 0,6 3,1017.2,0.2,2023-04-08
10:30 pm,14.4,13.3,86,SSW,9 5,13 7,1017.4,0.2,2023-04-08
10:00 pm,14.9,13.0,81,SSW,13 7,22 12,1017.2,0.2,2023-04-08
9:30 pm,15.0,13.8,80,S,9 5,20 11,1017.0,0.2,2023-04-08
9:00 pm,15.0,13.4,79,S,11 6,17 9,1016.5,0.2,2023-04-08
8:30 pm,15.8,13.7,74,S,13 7,26 14,1016.2,0.2,2023-04-08
8:00 pm,15.5,14.2,70,S,7 4,15 8,1015.7,0.2,2023-04-08
7:30 pm,16.0,14.3,67,SSW,9 5,15 8,1015.5,0.2,2023-04-08
7:00 pm,16.3,13.9,66,SSW,13 7,20 11,1015.4,0.2,2023-04-08
6:30 pm,16.7,14.7,65,SSW,11 6,20 11,1015.2,0.2,2023-04-08
6:00 pm,17.0,14.6,63,SSW,13 7,24 13,1015.1,0.2,2023-04-08
