Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,7.7,2.1,74,SW,22 12,39 21,1000.1,0.6,2023-04-08
11:00 pm,7.7,3.0,72,SW,17 9,35 19,1000.1,0.4,2023-04-08
10:30 pm,8.7,5.8,65,S,7 4,15 8,999.9,0.4,2023-04-08
10:00 pm,8.8,5.1,64,SW,11 6,19 10,999.8,0.4,2023-04-08
9:30 pm,8.7,4.9,62,W,11 6,24 13,999.4,0.4,2023-04-08
9:00 pm,8.4,5.1,66,WSW,9 5,15 8,999.3,0.4,2023-04-08
8:30 pm,8.3,6.1,71,SW,4 2,13 7,999.2,0.2,2023-04-08
8:00 pm,8.4,3.8,71,SSW,17 9,30 16,999.2,0.2,2023-04-08
7:30 pm,8.6,3.9,68,SSW,17 9,28 15,998.8,0.2,2023-04-08
7:00 pm,8.7,3.6,68,SW,19 10,28 15,998.8,0.2,2023-04-08
6:30 pm,9.1,5.1,65,SW,13 7,20 11,998.7,0.2,2023-04-08
