Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,13.2,14.1,98,CALM,0 0,0 0,1013.5,26.4,2023-08-15
11:00 pm,13.5,14.4,97,CALM,0 0,0 0,1013.2,26.4,2023-08-15
10:30 pm,14.2,13.9,94,SW,7 4,11 6,1013.5,26.4,2023-08-15
10:00 pm,14.4,14.0,98,WSW,9 5,13 7,1014.0,26.4,2023-08-15
9:30 pm,14.1,14.0,99,WNW,7 4,13 7,1014.2,26.0,2023-08-15
9:00 pm,13.7,13.5,99,NNW,7 4,15 8,1014.2,25.8,2023-08-15
8:30 pm,13.7,13.1,99,N,9 5,17 9,1013.8,16.2,2023-08-15
8:00 pm,13.8,12.3,96,N,13 7,30 16,1014.1,11.2,2023-08-15
7:30 pm,14.2,13.4,92,N,9 5,17 9,1014.1,9.6,2023-08-15
7:00 pm,14.8,13.9,86,N,9 5,20 11,1014.0,9.4,2023-08-15
6:30 pm,15.1,13.8,84,NNW,11 6,19 10,1013.9,9.4,2023-08-15
6:00 pm,15.4,13.7,83,NNW,13 7,24 13,1013.9,9.4,2023-08-15
5:30 pm,15.9,14.3,82,NW,13 7,24 13,1013.7,9.4,2023-08-15
5:00 pm,17.3,15.9,72,NNW,11 6,22 12,1013.5,9.4,2023-08-15
4:30 pm,17.9,16.7,72,NNW,11 6,22 12,1013.5,9.4,2023-08-15
4:00 pm,18.7,16.6,67,NNW,15 8,30 16,1013.7,9.4,2023-08-15
3:30 pm,18.3,17.2,77,NNW,13 7,22 12,1013.8,9.4,2023-08-15
3:00 pm,17.6,17.1,78,NW,9 5,20 11,1014.0,9.4,2023-08-15
2:30 pm,18.2,16.2,70,WNW,15 8,26 14,1014.3,9.4,2023-08-15
2:00 pm,18.0,18.1,80,NW,7 4,15 8,1014.5,9.4,2023-08-15
1:30 pm,16.2,16.1,92,W,9 5,19 10,1014.9,9.4,2023-08-15
1:00 pm,17.0,17.1,91,WNW,9 5,15 8,1015.4,9.4,2023-08-15
12:30 pm,15.3,15.0,95,WNW,9 5,20 11,1016.0,9.0,2023-08-15
12:00 pm,15.9,15.8,94,NNW,9 5,19 10,1016.1,8.0,2023-08-15
11:30 am,15.8,15.7,95,N,9 5,17 9,1016.5,8.0,2023-08-15
11:00 am,15.8,16.5,99,N,6 3,9 5,1017.0,8.0,2023-08-15
10:30 am,14.2,14.1,99,NNE,7 4,13 7,1017.4,7.8,2023-08-15
10:00 am,13.2,13.4,99,N,4 2,9 5,1017.7,7.4,2023-08-15
9:30 am,13.1,11.9,99,N,11 6,17 9,1017.3,0.0,2023-08-15
9:00 am,12.7,11.8,99,NNE,9 5,15 8,1017.4,22.8,2023-08-15
8:30 am,12.7,12.2,99,NNW,7 4,13 7,1017.4,18.6,2023-08-15
8:00 am,11.6,10.3,99,NNE,9 5,13 7,1017.2,12.8,2023-08-15
7:30 am,11.4,10.6,99,NNE,6 3,9 5,1017.3,8.4,2023-08-15
7:00 am,11.4,10.6,98,NNE,6 3,7 4,1016.8,5.6,2023-08-15
6:30 am,11.3,10.2,97,ENE,7 4,11 6,1017.1,2.0,2023-08-15
6:00 am,10.9,9.7,96,NE,7 4,11 6,1016.5,1.8,2023-08-15
5:30 am,11.2,9.8,98,NE,9 5,13 7,1016.7,1.8,2023-08-15
5:00 am,11.0,9.9,97,NNE,7 4,11 6,1016.6,1.6,2023-08-15
4:30 am,11.4,10.6,97,NNE,6 3,9 5,1016.7,1.6,2023-08-15
4:00 am,11.3,10.3,94,NNE,6 3,7 4,1016.9,1.0,2023-08-15
3:30 am,10.9,9.2,93,NNE,9 5,11 6,1016.8,1.0,2023-08-15
3:00 am,10.9,9.6,94,NNE,7 4,11 6,1017.2,1.0,2023-08-15
2:30 am,10.8,9.5,95,NNE,7 4,11 6,1017.6,1.0,2023-08-15
2:00 am,10.9,9.7,96,NNE,7 4,11 6,1017.8,1.0,2023-08-15
1:30 am,11.2,10.3,96,NNE,6 3,7 4,1018.2,1.0,2023-08-15
1:00 am,11.6,10.8,96,NNE,6 3,7 4,1018.3,1.0,2023-08-15
12:30 am,12.0,11.1,95,NNE,7 4,9 5,1018.5,1.0,2023-08-15
12:00 am,12.3,12.7,94,CALM,0 0,6 3,1018.7,0.8,2023-08-15
