Time (ACDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:30 am,16.2,15.3,69,SE,6 3,7 4,1017.2,0.0,2023-12-06
6:00 am,15.5,15.6,70,CALM,0 0,7 4,1017.2,0.0,2023-12-06
5:30 am,15.1,15.1,70,CALM,0 0,0 0,1016.9,0.0,2023-12-06
5:00 am,15.2,14.6,66,ESE,2 1,7 4,1016.6,0.0,2023-12-06
4:30 am,16.1,15.8,62,CALM,0 0,0 0,1016.6,0.0,2023-12-06
4:00 am,15.4,14.9,60,CALM,0 0,0 0,1016.5,0.0,2023-12-06
3:30 am,15.9,15.4,58,CALM,0 0,0 0,1016.3,0.0,2023-12-06
3:00 am,16.3,15.0,57,SW,4 2,7 4,1016.4,0.0,2023-12-06
2:30 am,16.2,15.2,56,SW,2 1,7 4,1016.5,0.0,2023-12-06
2:00 am,16.0,15.4,57,CALM,0 0,0 0,1016.5,0.0,2023-12-06
1:30 am,16.2,15.2,56,SW,2 1,7 4,1016.8,0.0,2023-12-06
1:00 am,17.6,16.5,49,N,2 1,6 3,1016.9,0.0,2023-12-06
12:30 am,17.0,16.3,52,CALM,0 0,6 3,1017.0,0.0,2023-12-06
12:00 am,17.6,15.7,48,SSE,6 3,7 4,1017.1,0.0,2023-12-06
