Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,11.9,12.3,95,CALM,0 0,0 0,1017.6,6.0,2023-12-03
11:00 pm,12.9,13.2,95,ESE,2 1,6 3,1017.6,6.0,2023-12-03
10:30 pm,12.7,10.7,93,ESE,13 7,15 8,1017.1,6.0,2023-12-03
10:00 pm,13.6,11.4,91,E,15 8,20 11,1016.8,6.0,2023-12-03
9:30 pm,13.3,11.5,93,ENE,13 7,15 8,1016.5,6.0,2023-12-03
9:00 pm,13.9,13.1,94,ENE,9 5,15 8,1016.5,6.0,2023-12-03
8:30 pm,14.2,13.4,92,ENE,9 5,11 6,1015.7,6.0,2023-12-03
8:00 pm,14.7,14.3,86,WNW,6 3,11 6,1015.3,6.0,2023-12-03
7:30 pm,14.6,13.4,89,W,11 6,17 9,1014.3,6.0,2023-12-03
7:00 pm,14.1,11.3,90,SSE,19 10,30 16,1013.4,5.6,2023-12-03
6:30 pm,15.1,12.6,77,SSE,15 8,22 12,1014.0,4.8,2023-12-03
6:00 pm,16.6,12.8,70,SE,22 12,33 18,1013.8,4.8,2023-12-03
5:30 pm,17.6,15.8,76,SSE,15 8,20 11,1013.7,4.8,2023-12-03
5:00 pm,17.4,15.3,73,SE,15 8,20 11,1012.7,4.8,2023-12-03
4:30 pm,16.9,16.5,89,SSE,11 6,15 8,1012.4,4.8,2023-12-03
4:00 pm,16.4,13.9,76,SSE,17 9,24 13,1012.0,4.8,2023-12-03
3:57 pm,16.1,13.4,81,SSE,19 10,24 13,1012.0,4.8,2023-12-03
3:50 pm,15.1,12.3,88,S,20 11,22 12,1012.1,4.8,2023-12-03
3:38 pm,15.8,10.6,76,WSW,30 16,48 26,1012.5,3.4,2023-12-03
3:37 pm,16.1,10.5,74,WSW,32 17,48 26,1012.5,3.0,2023-12-03
3:30 pm,15.4,9.5,75,SW,33 18,44 24,1012.5,1.0,2023-12-03
3:25 pm,17.1,11.5,69,SSW,32 17,41 22,1012.3,0.4,2023-12-03
3:08 pm,20.8,18.3,49,S,13 7,22 12,1012.0,0.0,2023-12-03
3:00 pm,21.5,19.5,48,WSW,11 6,17 9,1012.0,0.0,2023-12-03
2:57 pm,21.5,19.2,45,W,11 6,17 9,1012.1,0.0,2023-12-03
2:47 pm,21.8,20.1,46,NW,9 5,13 7,1012.0,0.0,2023-12-03
2:30 pm,22.1,19.7,46,WNW,13 7,17 9,1012.0,0.0,2023-12-03
2:00 pm,21.9,20.2,46,W,9 5,19 10,1012.2,0.0,2023-12-03
1:30 pm,21.5,19.7,46,SSW,9 5,17 9,1012.4,0.0,2023-12-03
1:00 pm,22.0,19.3,47,SW,15 8,20 11,1012.7,0.0,2023-12-03
12:30 pm,21.7,19.6,46,W,11 6,19 10,1013.0,0.0,2023-12-03
12:00 pm,21.1,19.1,50,WSW,11 6,17 9,1013.1,0.0,2023-12-03
11:30 am,20.9,18.3,48,S,13 7,24 13,1013.2,0.0,2023-12-03
11:00 am,20.4,17.7,57,S,17 9,26 14,1013.3,0.0,2023-12-03
10:30 am,20.3,17.6,58,S,17 9,26 14,1013.3,0.0,2023-12-03
10:00 am,18.5,14.9,57,SSW,19 10,24 13,1013.4,0.0,2023-12-03
9:30 am,18.9,17.8,64,SSW,9 5,17 9,1013.4,0.0,2023-12-03
9:00 am,16.7,16.2,68,WSW,4 2,11 6,1013.5,0.2,2023-12-03
8:30 am,15.6,15.2,75,SSE,4 2,7 4,1013.5,0.2,2023-12-03
8:00 am,14.5,12.8,74,SSE,9 5,15 8,1013.3,0.2,2023-12-03
7:30 am,13.7,12.2,81,ESE,9 5,11 6,1013.0,0.2,2023-12-03
