Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,17.7,17.9,82,SSE,7 4,13 7,1014.1,0.0,2024-04-06
11:00 pm,17.8,18.5,81,SSE,4 2,13 7,1014.1,0.0,2024-04-06
10:30 pm,17.9,18.2,81,SSE,6 3,13 7,1014.1,0.0,2024-04-06
10:00 pm,17.9,18.2,80,SE,6 3,13 7,1014.2,0.0,2024-04-06
9:30 pm,17.9,18.2,80,SSE,6 3,11 6,1014.1,0.0,2024-04-06
9:00 pm,18.1,18.4,79,SE,6 3,13 7,1014.2,0.0,2024-04-06
8:30 pm,18.1,18.3,78,SSE,6 3,13 7,1014.2,0.0,2024-04-06
8:00 pm,18.3,18.8,76,SSE,4 2,9 5,1014.1,0.0,2024-04-06
7:30 pm,18.5,18.6,75,SE,6 3,13 7,1014.2,0.0,2024-04-06
7:00 pm,18.8,19.3,74,SSE,4 2,11 6,1014.2,0.0,2024-04-06
6:30 pm,19.0,19.0,73,SE,7 4,9 5,1014.1,0.0,2024-04-06
6:00 pm,19.2,18.8,72,SE,9 5,13 7,1014.0,0.0,2024-04-06
5:30 pm,19.3,18.4,70,SE,11 6,20 11,1014.2,0.0,2024-04-06
5:00 pm,19.6,18.5,66,SE,11 6,15 8,1014.4,0.0,2024-04-06
4:30 pm,19.8,18.7,65,SE,11 6,19 10,1014.8,0.0,2024-04-06
4:00 pm,20.4,19.0,59,SE,11 6,17 9,1015.0,0.0,2024-04-06
3:30 pm,21.4,19.6,51,SE,11 6,17 9,1015.2,0.0,2024-04-06
3:00 pm,21.9,20.8,46,E,6 3,15 8,1015.6,0.0,2024-04-06
2:30 pm,21.7,21.7,56,S,4 2,7 4,1016.2,0.0,2024-04-06
2:00 pm,21.0,20.4,57,SSE,7 4,15 8,1017.0,0.0,2024-04-06
1:30 pm,21.0,20.7,61,SE,7 4,13 7,1017.6,0.0,2024-04-06
1:00 pm,21.6,21.9,64,ESE,6 3,13 7,1018.3,0.0,2024-04-06
12:30 pm,20.4,21.6,66,CALM,0 0,0 0,1018.6,0.0,2024-04-06
12:00 pm,19.6,20.4,69,N,2 1,9 5,1019.3,0.0,2024-04-06
11:30 am,18.8,18.7,70,E,6 3,11 6,1019.7,0.0,2024-04-06
11:00 am,18.8,18.5,70,SE,7 4,11 6,1020.3,0.0,2024-04-06
10:30 am,17.7,18.6,74,CALM,0 0,6 3,1020.2,0.0,2024-04-06
10:00 am,17.1,18.0,77,CALM,0 0,0 0,1020.3,0.0,2024-04-06
9:30 am,16.3,17.6,86,CALM,0 0,0 0,1020.1,0.0,2024-04-06
9:00 am,15.8,17.2,91,CALM,0 0,0 0,1020.5,0.0,2024-04-06
8:30 am,15.1,16.3,92,CALM,0 0,0 0,1020.3,0.0,2024-04-06
8:00 am,14.8,16.0,94,CALM,0 0,0 0,1020.4,0.0,2024-04-06
7:30 am,14.6,15.7,93,CALM,0 0,0 0,1020.4,0.0,2024-04-06
7:00 am,14.9,16.0,91,CALM,0 0,0 0,1020.5,0.0,2024-04-06
6:30 am,14.9,16.0,92,CALM,0 0,0 0,1020.4,0.0,2024-04-06
6:00 am,14.7,15.8,92,CALM,0 0,0 0,1020.4,0.0,2024-04-06
5:30 am,14.8,15.8,91,CALM,0 0,0 0,1020.3,0.0,2024-04-06
5:00 am,15.1,16.1,89,CALM,0 0,0 0,1020.3,0.0,2024-04-06
4:30 am,15.2,16.2,88,CALM,0 0,0 0,1020.4,0.0,2024-04-06
4:00 am,15.2,16.2,87,CALM,0 0,0 0,1020.8,0.0,2024-04-06
3:30 am,15.1,16.1,88,CALM,0 0,0 0,1021.1,0.0,2024-04-06
3:00 am,15.2,16.1,86,CALM,0 0,0 0,1021.4,0.0,2024-04-06
2:30 am,15.7,16.6,83,CALM,0 0,0 0,1021.8,0.0,2024-04-06
2:00 am,16.0,16.8,80,CALM,0 0,0 0,1022.1,0.0,2024-04-06
1:30 am,16.4,17.2,77,CALM,0 0,0 0,1022.4,0.0,2024-04-06
1:00 am,16.9,17.2,74,SE,2 1,7 4,1022.7,0.0,2024-04-06
12:30 am,17.2,16.6,73,SE,7 4,11 6,1023.1,0.0,2024-04-06
12:00 am,16.8,16.6,73,SE,4 2,13 7,1023.6,0.0,2024-04-06
