Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,14.1,14.3,80,CALM,0 0,0 0,1030.7,0.0,2024-04-05
11:00 pm,14.6,13.7,77,WSW,6 3,7 4,1031.0,0.0,2024-04-05
10:30 pm,14.5,13.3,76,WSW,7 4,9 5,1031.4,0.0,2024-04-05
10:00 pm,14.9,13.6,72,WSW,7 4,9 5,1031.4,0.0,2024-04-05
9:30 pm,15.1,13.4,71,SW,9 5,11 6,1031.2,0.0,2024-04-05
9:00 pm,15.1,13.7,69,WSW,7 4,9 5,1031.3,0.0,2024-04-05
8:30 pm,14.9,12.7,69,WSW,11 6,15 8,1031.2,0.0,2024-04-05
8:00 pm,14.2,12.3,71,SSW,9 5,13 7,1031.0,0.0,2024-04-05
7:30 pm,14.1,11.7,69,WSW,11 6,15 8,1030.9,0.0,2024-04-05
7:00 pm,14.9,13.4,65,SSW,6 3,9 5,1030.6,0.0,2024-04-05
6:30 pm,15.6,13.6,63,SSE,9 5,17 9,1030.1,0.0,2024-04-05
6:00 pm,16.2,13.0,60,SSE,15 8,20 11,1030.0,0.0,2024-04-05
5:30 pm,16.7,13.7,56,SE,13 7,20 11,1030.0,0.0,2024-04-05
5:00 pm,17.0,13.0,57,SE,19 10,26 14,1029.9,0.0,2024-04-05
4:30 pm,17.6,13.3,53,SE,20 11,24 13,1029.8,0.0,2024-04-05
4:00 pm,18.2,14.5,51,SE,17 9,22 12,1029.8,0.0,2024-04-05
3:30 pm,18.2,14.8,50,SE,15 8,22 12,1029.8,0.0,2024-04-05
3:00 pm,18.1,13.8,48,SE,19 10,22 12,1030.1,0.0,2024-04-05
2:30 pm,18.1,14.7,51,ESE,15 8,20 11,1030.3,0.0,2024-04-05
2:00 pm,19.1,15.5,45,ENE,15 8,19 10,1030.6,0.0,2024-04-05
1:30 pm,19.2,16.3,43,NE,11 6,17 9,1031.1,0.0,2024-04-05
1:00 pm,19.1,16.2,49,NE,13 7,17 9,1031.3,0.0,2024-04-05
12:30 pm,18.1,15.9,51,N,9 5,17 9,1031.5,0.0,2024-04-05
12:00 pm,17.3,15.0,53,NNW,9 5,15 8,1031.7,0.0,2024-04-05
11:30 am,16.2,12.7,56,NNW,15 8,20 11,1031.9,0.0,2024-04-05
11:00 am,15.5,12.6,62,N,13 7,17 9,1031.9,0.0,2024-04-05
10:30 am,14.1,10.9,68,N,15 8,19 10,1031.9,0.0,2024-04-05
10:00 am,12.8,10.2,72,N,11 6,15 8,1032.0,0.0,2024-04-05
9:30 am,11.0,8.0,79,N,13 7,17 9,1032.0,0.0,2024-04-05
9:00 am,10.3,6.0,81,NNW,19 10,24 13,1031.9,0.0,2024-04-05
8:30 am,10.0,6.9,84,NNW,13 7,20 11,1031.4,0.0,2024-04-05
8:00 am,8.6,5.7,88,WNW,11 6,17 9,1031.3,0.0,2024-04-05
7:30 am,7.9,5.3,89,NW,9 5,11 6,1031.0,0.0,2024-04-05
