Time (ACDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,24.4,22.2,42,NE,13 7,20 11,1014.3,0.0,2025-03-28
11:00 pm,24.9,21.9,41,ENE,17 9,30 16,1014.4,0.0,2025-03-28
10:30 pm,25.4,23.1,43,ENE,15 8,26 14,1014.3,0.0,2025-03-28
10:00 pm,25.7,24.5,45,ENE,11 6,19 10,1014.0,0.0,2025-03-28
9:30 pm,26.2,25.1,44,E,11 6,17 9,1013.8,0.0,2025-03-28
9:00 pm,26.8,26.1,43,ESE,9 5,15 8,1013.3,0.0,2025-03-28
8:30 pm,27.1,26.4,42,ESE,9 5,13 7,1012.9,0.0,2025-03-28
8:00 pm,27.1,26.6,44,SE,9 5,15 8,1012.8,0.0,2025-03-28
7:30 pm,26.8,26.1,46,SE,11 6,17 9,1012.7,0.0,2025-03-28
7:00 pm,28.1,27.4,42,SE,11 6,20 11,1012.5,0.0,2025-03-28
6:30 pm,27.7,29.2,45,CALM,0 0,6 3,1012.3,0.0,2025-03-28
6:00 pm,28.0,26.0,42,SW,17 9,26 14,1011.7,0.0,2025-03-28
5:30 pm,28.5,26.5,41,SW,17 9,32 17,1011.8,0.0,2025-03-28
5:00 pm,29.5,28.1,40,SW,15 8,24 13,1011.8,0.0,2025-03-28
4:30 pm,29.8,28.4,39,SW,15 8,24 13,1012.1,0.0,2025-03-28
4:00 pm,30.8,29.5,37,WSW,15 8,26 14,1012.3,0.0,2025-03-28
3:30 pm,29.8,28.2,38,SW,15 8,20 11,1012.6,0.0,2025-03-28
3:00 pm,29.9,27.9,37,SW,17 9,24 13,1013.0,0.0,2025-03-28
2:30 pm,30.5,29.4,37,SW,13 7,19 10,1013.2,0.0,2025-03-28
2:00 pm,29.9,28.8,38,SW,13 7,22 12,1013.5,0.0,2025-03-28
1:30 pm,29.7,28.6,39,SW,13 7,22 12,1014.0,0.0,2025-03-28
1:00 pm,27.6,26.6,41,WSW,11 6,17 9,1014.5,0.0,2025-03-28
12:30 pm,28.0,26.6,41,SW,13 7,20 11,1014.9,0.0,2025-03-28
12:00 pm,29.7,28.4,40,W,15 8,20 11,1015.2,0.0,2025-03-28
11:30 am,30.5,30.8,38,WNW,6 3,11 6,1015.5,0.0,2025-03-28
11:00 am,29.5,30.0,41,NNE,6 3,11 6,1016.0,0.0,2025-03-28
10:30 am,28.5,28.2,39,NNW,7 4,11 6,1016.2,0.0,2025-03-28
10:00 am,27.7,26.7,41,ENE,11 6,15 8,1016.3,0.0,2025-03-28
9:30 am,26.5,26.9,41,NNW,2 1,7 4,1016.2,0.0,2025-03-28
9:00 am,24.4,25.3,49,CALM,0 0,6 3,1015.9,0.0,2025-03-28
8:30 am,24.8,24.3,45,NE,6 3,11 6,1015.8,0.0,2025-03-28
8:00 am,23.1,23.4,46,CALM,0 0,0 0,1015.2,0.0,2025-03-28
7:30 am,23.9,23.0,43,NNW,6 3,9 5,1015.1,0.0,2025-03-28
7:00 am,25.3,22.6,39,E,15 8,20 11,1014.6,0.0,2025-03-28
6:30 am,25.3,22.1,38,E,17 9,28 15,1014.4,0.0,2025-03-28
6:00 am,25.6,21.9,36,E,19 10,28 15,1014.3,0.0,2025-03-28
5:30 am,26.1,22.7,34,ESE,17 9,24 13,1014.3,0.0,2025-03-28
5:00 am,26.1,23.0,34,E,15 8,24 13,1014.4,0.0,2025-03-28
4:30 am,26.4,22.8,32,ESE,17 9,26 14,1014.4,0.0,2025-03-28
4:00 am,25.8,22.7,31,E,13 7,24 13,1014.7,0.0,2025-03-28
3:30 am,25.5,21.9,30,ESE,15 8,24 13,1015.0,0.0,2025-03-28
3:00 am,24.9,22.8,31,SE,7 4,15 8,1015.4,0.0,2025-03-28
2:30 am,25.0,22.5,31,ESE,9 5,19 10,1015.6,0.0,2025-03-28
2:00 am,23.6,22.4,33,SE,2 1,7 4,1016.0,0.0,2025-03-28
1:30 am,23.5,21.5,35,ESE,7 4,13 7,1016.1,0.0,2025-03-28
1:00 am,21.8,20.4,43,ESE,6 3,13 7,1016.5,0.0,2025-03-28
12:30 am,21.0,20.5,47,NE,2 1,7 4,1016.7,0.0,2025-03-28
12:00 am,20.8,20.2,47,NW,2 1,6 3,1017.0,0.0,2025-03-28
