Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,7.6,5.0,90,SE,9 5,15 8,1019.3,0.0,2024-06-14
11:00 pm,5.7,3.8,93,SW,4 2,7 4,1019.6,0.0,2024-06-14
10:30 pm,6.0,4.4,90,NNW,2 1,6 3,1019.7,0.0,2024-06-14
10:00 pm,6.5,4.9,88,SE,2 1,11 6,1019.7,0.0,2024-06-14
9:30 pm,6.6,5.4,88,CALM,0 0,0 0,1019.7,0.0,2024-06-14
9:00 pm,6.2,4.9,86,CALM,0 0,0 0,1019.8,0.0,2024-06-14
8:30 pm,7.6,5.3,83,ESE,6 3,7 4,1020.1,0.0,2024-06-14
8:00 pm,7.0,5.4,83,ESE,2 1,7 4,1020.1,0.0,2024-06-14
7:30 pm,7.5,6.2,78,CALM,0 0,0 0,1020.2,0.0,2024-06-14
7:00 pm,7.6,6.2,77,CALM,0 0,0 0,1020.1,0.0,2024-06-14
6:30 pm,7.7,4.7,78,SE,9 5,9 5,1019.8,0.0,2024-06-14
6:00 pm,8.1,5.4,75,E,7 4,9 5,1019.8,0.0,2024-06-14
5:30 pm,8.6,5.5,72,E,9 5,11 6,1019.7,0.0,2024-06-14
5:00 pm,9.7,6.7,69,ESE,9 5,13 7,1019.5,0.0,2024-06-14
4:30 pm,10.8,7.9,65,ENE,9 5,11 6,1019.2,0.0,2024-06-14
4:00 pm,11.6,8.3,61,ENE,11 6,13 7,1019.1,0.0,2024-06-14
3:30 pm,11.7,9.2,59,NE,6 3,9 5,1018.9,0.0,2024-06-14
3:00 pm,11.8,8.8,59,E,9 5,11 6,1018.8,0.0,2024-06-14
2:30 pm,12.0,9.3,57,ENE,7 4,11 6,1018.9,0.0,2024-06-14
2:00 pm,12.4,8.6,57,ENE,13 7,15 8,1019.0,0.0,2024-06-14
1:30 pm,12.4,8.8,52,NNE,11 6,17 9,1019.2,0.0,2024-06-14
1:00 pm,12.8,10.6,53,NE,4 2,9 5,1019.6,0.0,2024-06-14
12:30 pm,11.7,9.1,56,S,6 3,9 5,1020.1,0.0,2024-06-14
12:00 pm,11.8,8.3,57,ESE,11 6,17 9,1020.3,0.0,2024-06-14
11:30 am,10.7,7.2,62,SSE,11 6,15 8,1020.9,0.0,2024-06-14
11:00 am,10.3,6.9,64,SSE,11 6,17 9,1021.3,0.0,2024-06-14
10:30 am,10.5,6.4,65,ESE,15 8,19 10,1021.6,0.0,2024-06-14
10:00 am,8.8,5.0,71,SSE,13 7,17 9,1022.0,0.0,2024-06-14
9:30 am,7.0,4.4,81,SE,7 4,17 9,1022.0,0.0,2024-06-14
9:00 am,6.0,3.0,89,SSE,9 5,15 8,1021.6,0.0,2024-06-14
8:30 am,3.9,1.8,99,SE,4 2,11 6,1021.8,0.0,2024-06-14
8:00 am,2.2,0.5,99,CALM,0 0,0 0,1021.7,0.0,2024-06-14
7:30 am,0.6,-3.1,97,ENE,9 5,13 7,1021.8,0.0,2024-06-14
7:00 am,1.1,-0.7,99,CALM,0 0,0 0,1021.7,0.0,2024-06-14
6:30 am,0.3,-1.7,99,CALM,0 0,0 0,1021.4,0.0,2024-06-14
6:00 am,0.8,-1.5,99,SSE,2 1,6 3,1021.0,0.0,2024-06-14
5:30 am,1.0,-1.6,99,SSE,4 2,7 4,1020.9,0.0,2024-06-14
5:00 am,1.1,-1.5,99,WSW,4 2,7 4,1021.2,0.0,2024-06-14
4:30 am,1.6,-1.5,99,WSW,7 4,9 5,1021.1,0.0,2024-06-14
4:00 am,1.8,-1.1,99,SE,6 3,9 5,1021.2,0.0,2024-06-14
3:30 am,1.6,-0.2,97,CALM,0 0,0 0,1021.4,0.0,2024-06-14
3:00 am,2.9,-0.3,99,N,9 5,11 6,1021.4,0.0,2024-06-14
2:30 am,2.7,1.1,98,CALM,0 0,0 0,1021.8,0.0,2024-06-14
2:00 am,2.7,1.1,98,CALM,0 0,6 3,1021.9,0.0,2024-06-14
1:30 am,2.7,0.3,96,S,4 2,7 4,1021.8,0.0,2024-06-14
1:00 am,3.6,1.7,94,ESE,2 1,9 5,1021.7,0.0,2024-06-14
12:30 am,2.6,0.1,91,E,4 2,9 5,1022.2,0.0,2024-06-14
12:00 am,4.0,2.5,92,CALM,0 0,2 1,1022.4,0.0,2024-06-14
