Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,9.5,7.3,81,WSW,7 4,11 6,1023.2,0.6,2024-06-12
11:00 pm,9.5,7.5,85,W,7 4,13 7,1023.4,0.6,2024-06-12
10:30 pm,9.5,7.6,88,W,7 4,15 8,1023.0,0.6,2024-06-12
10:04 pm,10.0,7.0,87,SSW,13 7,26 14,1023.2,0.6,2024-06-12
10:00 pm,10.1,7.9,87,SSW,9 5,26 14,1023.3,0.6,2024-06-12
9:49 pm,10.0,8.2,87,SSE,7 4,13 7,1023.1,0.6,2024-06-12
9:30 pm,10.3,7.5,80,S,11 6,20 11,1023.2,0.4,2024-06-12
9:00 pm,11.2,8.4,67,SW,9 5,15 8,1022.6,0.4,2024-06-12
8:30 pm,11.1,8.9,68,SW,6 3,13 7,1022.0,0.4,2024-06-12
8:00 pm,11.1,8.8,70,WSW,7 4,13 7,1022.0,0.4,2024-06-12
7:30 pm,11.1,8.9,71,WSW,7 4,13 7,1022.1,0.4,2024-06-12
7:00 pm,10.9,8.8,71,SW,6 3,11 6,1021.9,0.4,2024-06-12
6:30 pm,10.4,8.5,79,SSW,6 3,20 11,1021.9,0.4,2024-06-12
