Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,14.0,13.8,72,CALM,0 0,0 0,1022.5,0.0,2023-04-21
11:00 pm,15.3,15.4,72,CALM,0 0,0 0,1022.6,0.0,2023-04-21
10:30 pm,16.0,16.0,66,CALM,0 0,0 0,1022.8,0.0,2023-04-21
10:00 pm,16.7,16.7,64,CALM,0 0,0 0,1022.9,0.0,2023-04-21
9:30 pm,18.4,17.9,55,SE,2 1,7 4,1022.8,0.0,2023-04-21
9:00 pm,19.7,18.4,54,SE,7 4,13 7,1022.5,0.0,2023-04-21
8:30 pm,20.1,18.7,55,SE,9 5,15 8,1022.4,0.0,2023-04-21
8:00 pm,20.3,19.3,55,SE,7 4,13 7,1022.5,0.0,2023-04-21
7:30 pm,20.9,19.4,52,SSE,9 5,13 7,1022.3,0.0,2023-04-21
7:00 pm,21.3,20.2,50,S,7 4,13 7,1022.0,0.0,2023-04-21
6:30 pm,21.5,20.1,46,S,7 4,11 6,1021.8,0.0,2023-04-21
6:00 pm,22.0,20.6,45,SSW,7 4,11 6,1021.4,0.0,2023-04-21
5:30 pm,23.0,20.9,39,SSW,9 5,15 8,1021.1,0.0,2023-04-21
5:00 pm,24.4,21.9,32,SSW,9 5,19 10,1021.1,0.0,2023-04-21
4:30 pm,25.0,22.4,33,WSW,11 6,17 9,1021.1,0.0,2023-04-21
