Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,16.2,9.3,62,WNW,35 19,46 25,1023.6,0.0,2023-04-21
11:00 pm,16.3,10.1,63,NW,32 17,44 24,1024.0,0.0,2023-04-21
10:30 pm,16.8,10.9,61,NW,30 16,44 24,1024.1,0.0,2023-04-21
10:00 pm,17.2,10.9,59,NNW,32 17,46 25,1024.1,0.0,2023-04-21
9:30 pm,17.5,11.3,58,NW,32 17,43 23,1024.2,0.0,2023-04-21
9:00 pm,17.5,12.5,60,NNW,26 14,39 21,1024.1,0.0,2023-04-21
8:30 pm,17.8,13.6,59,NNW,22 12,37 20,1023.7,0.0,2023-04-21
8:00 pm,18.0,14.1,57,NNW,20 11,30 16,1023.6,0.0,2023-04-21
7:30 pm,18.4,13.7,55,NNW,24 13,37 20,1023.3,0.0,2023-04-21
7:00 pm,18.7,14.4,54,NNW,22 12,33 18,1023.3,0.0,2023-04-21
6:30 pm,18.8,15.0,53,NW,19 10,30 16,1023.0,0.0,2023-04-21
