Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
5:30 am,19.7,17.7,49,NE,9 5,13 7,1024.3,0.0,2023-04-25
5:00 am,20.4,18.4,47,NE,9 5,15 8,1024.3,0.0,2023-04-25
4:30 am,19.6,18.0,50,NE,7 4,11 6,1024.2,0.0,2023-04-25
4:00 am,19.7,18.2,50,NE,7 4,13 7,1024.2,0.0,2023-04-25
3:30 am,19.8,18.2,49,NNE,7 4,11 6,1024.1,0.0,2023-04-25
3:00 am,19.9,18.3,49,NE,7 4,13 7,1024.2,0.0,2023-04-25
2:30 am,19.6,18.0,50,NNE,7 4,11 6,1024.3,0.0,2023-04-25
2:00 am,20.4,18.1,48,NE,11 6,19 10,1024.2,0.0,2023-04-25
1:30 am,20.5,18.5,47,NE,9 5,15 8,1024.2,0.0,2023-04-25
1:00 am,17.9,16.3,55,NNE,7 4,11 6,1024.4,0.0,2023-04-25
12:30 am,18.3,16.7,54,NNE,7 4,9 5,1024.6,0.0,2023-04-25
12:00 am,18.1,16.6,53,N,6 3,7 4,1024.5,0.0,2023-04-25
