Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,14.0,6.9,61,SW,33 18,44 24,1013.7,0.8,2025-01-25
11:00 pm,14.3,7.7,64,WSW,32 17,43 23,1013.6,0.8,2025-01-25
10:52 pm,14.4,8.9,64,WSW,26 14,41 22,1013.6,0.8,2025-01-25
10:30 pm,13.9,11.7,75,SW,11 6,19 10,1013.6,0.8,2025-01-25
10:00 pm,13.9,10.8,79,SW,17 9,28 15,1013.3,0.8,2025-01-25
9:30 pm,14.1,10.1,79,SW,22 12,35 19,1012.9,0.8,2025-01-25
9:00 pm,14.1,10.2,81,SW,22 12,32 17,1012.0,0.8,2025-01-25
8:30 pm,14.7,9.9,81,SW,28 15,41 22,1011.1,0.8,2025-01-25
8:00 pm,15.5,11.7,82,SSW,24 13,35 19,1010.7,0.8,2025-01-25
7:30 pm,16.2,12.6,81,SSW,24 13,33 18,1010.3,0.8,2025-01-25
7:00 pm,16.8,14.5,79,SSW,17 9,26 14,1009.7,0.8,2025-01-25
6:30 pm,17.4,13.4,75,SSW,26 14,43 23,1009.1,0.0,2025-01-25
6:00 pm,18.2,15.7,74,SE,19 10,28 15,1008.7,0.0,2025-01-25
5:37 pm,18.6,16.1,67,SE,17 9,37 20,1008.3,0.0,2025-01-25
5:30 pm,21.2,19.7,51,SE,9 5,17 9,1008.2,0.0,2025-01-25
5:00 pm,21.4,19.6,51,SSE,11 6,19 10,1007.9,0.0,2025-01-25
4:30 pm,22.5,19.4,46,NW,17 9,28 15,1007.5,0.0,2025-01-25
4:00 pm,21.6,20.3,48,SE,7 4,13 7,1007.8,0.0,2025-01-25
3:30 pm,21.0,18.6,49,WNW,13 7,26 14,1007.8,0.0,2025-01-25
3:00 pm,20.1,17.2,51,NNW,15 8,24 13,1007.9,0.0,2025-01-25
2:30 pm,19.6,16.3,52,NNW,17 9,26 14,1008.2,0.0,2025-01-25
2:00 pm,18.8,17.5,56,NE,7 4,13 7,1008.3,0.0,2025-01-25
1:30 pm,18.4,17.0,56,ESE,7 4,11 6,1008.3,0.0,2025-01-25
1:00 pm,18.4,17.0,56,SSE,7 4,13 7,1008.4,0.0,2025-01-25
12:30 pm,18.3,16.8,55,SSE,7 4,11 6,1008.6,0.0,2025-01-25
12:00 pm,17.7,15.8,57,SSW,9 5,15 8,1008.7,0.0,2025-01-25
11:30 am,17.1,14.4,59,W,13 7,19 10,1008.8,0.0,2025-01-25
11:00 am,16.9,14.5,59,NW,11 6,22 12,1008.7,0.0,2025-01-25
10:30 am,16.8,15.3,60,WNW,7 4,15 8,1008.7,0.0,2025-01-25
10:00 am,16.4,13.6,59,NNW,13 7,20 11,1008.9,0.0,2025-01-25
9:30 am,15.9,12.3,61,NW,17 9,26 14,1008.9,0.0,2025-01-25
9:00 am,14.8,12.7,64,WSW,9 5,13 7,1008.8,0.0,2025-01-25
8:30 am,14.0,12.4,67,SW,6 3,9 5,1008.7,0.0,2025-01-25
8:00 am,13.3,11.0,68,WSW,9 5,11 6,1009.1,0.0,2025-01-25
7:30 am,13.1,11.8,69,NNW,4 2,7 4,1008.7,0.0,2025-01-25
