Time (ACDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:30 am,11.5,8.7,65,ESE,9 5,13 7,1019.7,0.0,2024-11-01
6:00 am,11.5,8.4,66,ESE,11 6,15 8,1019.5,0.0,2024-11-01
5:30 am,10.4,8.2,75,ESE,7 4,15 8,1019.2,0.0,2024-11-01
5:00 am,9.6,7.5,78,SSE,6 3,7 4,1018.8,0.0,2024-11-01
4:30 am,10.3,8.2,74,S,6 3,7 4,1018.5,0.0,2024-11-01
4:00 am,11.3,9.1,70,SSE,7 4,11 6,1018.2,0.0,2024-11-01
3:30 am,10.8,8.8,73,S,6 3,9 5,1018.4,0.0,2024-11-01
3:00 am,11.4,9.4,74,S,7 4,11 6,1018.6,0.0,2024-11-01
2:30 am,11.4,9.7,78,S,6 3,9 5,1018.7,0.0,2024-11-01
2:00 am,12.0,10.4,76,SSE,6 3,11 6,1018.9,0.0,2024-11-01
1:30 am,12.2,10.5,78,S,7 4,13 7,1019.1,0.0,2024-11-01
1:00 am,12.6,11.0,78,S,7 4,13 7,1019.2,0.0,2024-11-01
12:30 am,13.1,11.2,77,SSE,9 5,13 7,1019.3,0.0,2024-11-01
12:00 am,13.1,11.6,77,S,7 4,15 8,1019.4,0.0,2024-11-01
