Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
7:00 pm,24.2,26.2,68,WSW,4 2,9 5,1004.5,0.0,2024-11-26
6:30 pm,24.5,25.4,65,WSW,9 5,15 8,1004.3,0.0,2024-11-26
6:00 pm,24.7,25.5,64,SSW,9 5,20 11,1004.3,0.0,2024-11-26
5:30 pm,26.1,27.1,60,SW,9 5,20 11,1004.3,0.0,2024-11-26
5:00 pm,25.2,26.2,63,WSW,9 5,17 9,1004.7,0.0,2024-11-26
4:30 pm,24.3,25.3,67,WSW,9 5,17 9,1005.2,0.0,2024-11-26
4:00 pm,25.1,26.0,63,SSW,9 5,19 10,1006.0,0.0,2024-11-26
3:30 pm,25.1,26.1,64,SSW,9 5,15 8,1006.2,0.0,2024-11-26
3:00 pm,24.5,25.7,68,SSW,9 5,17 9,1006.5,0.0,2024-11-26
2:30 pm,25.2,27.1,72,SW,9 5,15 8,1007.2,0.0,2024-11-26
2:00 pm,23.8,24.4,73,SSW,13 7,17 9,1007.7,0.0,2024-11-26
1:30 pm,23.5,24.5,74,S,11 6,17 9,1008.3,0.0,2024-11-26
1:00 pm,23.4,25.4,77,SSW,7 4,13 7,1008.4,0.0,2024-11-26
12:30 pm,22.8,24.3,73,ESE,6 3,13 7,1008.7,0.0,2024-11-26
12:00 pm,22.8,24.5,77,S,7 4,11 6,1008.6,0.0,2024-11-26
11:30 am,21.6,24.4,84,NNE,2 1,7 4,1009.1,0.0,2024-11-26
11:00 am,20.8,23.7,85,CALM,0 0,6 3,1009.1,0.0,2024-11-26
10:30 am,19.8,23.0,94,CALM,0 0,6 3,1009.5,0.0,2024-11-26
10:00 am,19.5,23.0,100,CALM,0 0,0 0,1009.6,0.0,2024-11-26
9:30 am,18.8,20.8,100,SW,6 3,9 5,1009.8,0.0,2024-11-26
9:15 am,18.6,20.5,100,NW,6 3,9 5,1009.9,0.0,2024-11-26
9:00 am,18.3,19.9,100,NW,7 4,11 6,1010.0,1.4,2024-11-26
8:30 am,18.2,21.1,100,CALM,0 0,0 0,1009.8,1.4,2024-11-26
8:00 am,17.9,20.7,100,CALM,0 0,0 0,1009.4,1.4,2024-11-26
7:30 am,17.7,20.4,100,CALM,0 0,0 0,1009.3,1.4,2024-11-26
7:00 am,17.6,19.9,100,W,2 1,9 5,1009.1,1.4,2024-11-26
6:30 am,17.5,19.7,100,WSW,2 1,7 4,1008.9,1.2,2024-11-26
6:00 am,17.5,19.7,100,W,2 1,9 5,1008.8,1.2,2024-11-26
5:53 am,17.5,19.0,100,W,6 3,9 5,1008.8,1.2,2024-11-26
5:30 am,17.5,19.3,100,SW,4 2,9 5,1008.8,1.2,2024-11-26
5:00 am,17.6,19.5,100,SSW,4 2,11 6,1008.7,1.2,2024-11-26
4:30 am,17.7,20.0,100,SW,2 1,7 4,1008.6,1.2,2024-11-26
4:00 am,17.7,19.2,100,WSW,6 3,11 6,1008.7,1.0,2024-11-26
3:30 am,18.0,20.4,100,SW,2 1,9 5,1008.8,1.0,2024-11-26
3:04 am,18.1,19.8,100,SW,6 3,11 6,1009.0,1.0,2024-11-26
3:00 am,18.1,19.6,100,SW,7 4,11 6,1009.0,1.0,2024-11-26
2:30 am,18.2,20.3,100,W,4 2,9 5,1008.9,1.0,2024-11-26
2:00 am,18.2,20.3,100,SW,4 2,9 5,1008.9,1.0,2024-11-26
1:30 am,18.2,21.1,100,CALM,0 0,0 0,1009.4,1.0,2024-11-26
1:00 am,18.2,20.7,100,SW,2 1,9 5,1009.6,1.0,2024-11-26
12:36 am,18.1,20.6,100,SW,2 1,9 5,1009.8,1.0,2024-11-26
12:30 am,18.1,20.6,100,SW,2 1,7 4,1009.9,1.0,2024-11-26
12:00 am,18.2,20.7,100,SW,2 1,7 4,1010.0,1.0,2024-11-26
