Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
4:00 am,12.1,8.0,75,WSW,19 10,43 23,1006.2,22.8,2024-05-29
3:37 am,12.5,10.9,86,WSW,9 5,39 21,1006.3,22.8,2024-05-29
3:30 am,12.2,11.1,85,W,6 3,9 5,1005.7,22.6,2024-05-29
3:00 am,12.4,8.7,82,WSW,19 10,32 17,1006.6,22.6,2024-05-29
2:30 am,12.3,10.2,92,SW,13 7,22 12,1007.0,22.4,2024-05-29
2:27 am,12.2,10.0,91,SW,13 7,28 15,1006.8,22.2,2024-05-29
2:07 am,12.6,10.2,84,SW,13 7,24 13,1006.9,19.0,2024-05-29
2:00 am,12.8,10.5,86,SW,13 7,24 13,1006.2,19.0,2024-05-29
1:32 am,13.7,10.0,87,SW,22 12,39 21,1006.6,18.6,2024-05-29
1:30 am,13.8,9.8,87,SW,24 13,43 23,1006.6,18.6,2024-05-29
1:12 am,14.0,12.4,85,SW,11 6,28 15,1006.4,16.6,2024-05-29
1:00 am,12.9,12.5,89,SW,4 2,9 5,1006.5,16.6,2024-05-29
12:30 am,12.5,8.3,83,WSW,22 12,43 23,1007.4,16.6,2024-05-29
12:00 am,13.1,13.1,87,SSW,2 1,7 4,1007.3,16.4,2024-05-29
