Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,10.3,8.2,73,N,6 3,7 4,1025.8,0.0,2024-05-26
11:00 pm,11.1,10.1,70,CALM,0 0,0 0,1025.5,0.0,2024-05-26
10:30 pm,11.2,9.8,69,ENE,2 1,6 3,1025.5,0.0,2024-05-26
10:00 pm,11.3,10.0,70,ENE,2 1,7 4,1025.6,0.0,2024-05-26
9:30 pm,12.1,10.1,67,ENE,6 3,7 4,1025.5,0.0,2024-05-26
9:00 pm,12.0,11.2,69,CALM,0 0,0 0,1025.3,0.0,2024-05-26
8:30 pm,12.4,11.6,68,CALM,0 0,0 0,1025.2,0.0,2024-05-26
8:00 pm,12.4,11.7,69,CALM,0 0,0 0,1025.0,0.0,2024-05-26
7:30 pm,13.6,13.0,65,CALM,0 0,0 0,1024.8,0.0,2024-05-26
7:00 pm,13.5,11.6,63,ESE,6 3,7 4,1024.6,0.0,2024-05-26
6:30 pm,14.5,12.5,58,SE,6 3,7 4,1024.6,0.0,2024-05-26
6:00 pm,16.2,15.4,53,CALM,0 0,0 0,1024.3,0.0,2024-05-26
5:30 pm,17.2,16.4,50,CALM,0 0,0 0,1024.1,0.0,2024-05-26
5:00 pm,19.6,17.9,41,W,4 2,7 4,1024.0,0.0,2024-05-26
4:30 pm,21.2,19.0,38,W,7 4,11 6,1023.9,0.0,2024-05-26
4:00 pm,21.8,18.8,36,WNW,11 6,15 8,1023.8,0.0,2024-05-26
3:30 pm,22.1,19.1,35,NW,11 6,17 9,1023.7,0.0,2024-05-26
3:00 pm,22.4,19.4,34,WNW,11 6,15 8,1023.7,0.0,2024-05-26
2:30 pm,22.7,20.1,34,WNW,9 5,15 8,1023.7,0.0,2024-05-26
2:00 pm,22.3,19.6,34,NW,9 5,17 9,1023.8,0.0,2024-05-26
1:30 pm,21.9,18.9,35,NW,11 6,17 9,1024.2,0.0,2024-05-26
1:00 pm,22.1,20.1,36,NNW,6 3,11 6,1024.5,0.0,2024-05-26
12:30 pm,21.2,18.6,37,WNW,9 5,17 9,1024.8,0.0,2024-05-26
12:00 pm,21.0,18.8,38,WNW,7 4,11 6,1025.1,0.0,2024-05-26
11:30 am,20.4,18.2,39,N,7 4,11 6,1025.5,0.0,2024-05-26
11:00 am,19.1,16.9,43,N,7 4,13 7,1025.8,0.0,2024-05-26
10:30 am,18.0,15.0,45,N,11 6,15 8,1026.1,0.0,2024-05-26
10:00 am,17.6,15.3,46,N,7 4,13 7,1026.0,0.0,2024-05-26
9:30 am,16.1,14.2,54,NNE,6 3,11 6,1025.9,0.0,2024-05-26
9:00 am,13.9,12.7,61,N,2 1,7 4,1025.6,0.0,2024-05-26
8:30 am,12.2,11.2,65,CALM,0 0,2 1,1025.4,0.0,2024-05-26
8:00 am,10.0,7.6,72,NE,7 4,9 5,1025.4,0.0,2024-05-26
7:30 am,7.8,6.6,81,CALM,0 0,0 0,1025.2,0.0,2024-05-26
7:00 am,7.3,5.7,82,NE,2 1,6 3,1024.9,0.0,2024-05-26
6:30 am,7.1,5.9,83,CALM,0 0,0 0,1024.6,0.0,2024-05-26
6:00 am,7.4,6.2,83,CALM,0 0,0 0,1024.4,0.0,2024-05-26
