Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,10.5,8.9,89,NNE,7 4,11 6,1019.0,0.0,2025-07-15
11:00 pm,10.6,8.7,89,NE,9 5,13 7,1018.9,0.0,2025-07-15
10:30 pm,10.5,8.9,88,NE,7 4,9 5,1018.9,0.0,2025-07-15
10:00 pm,10.4,8.7,87,NNE,7 4,11 6,1019.0,0.0,2025-07-15
9:30 pm,10.2,8.1,88,NNE,9 5,13 7,1018.9,0.0,2025-07-15
9:00 pm,10.1,8.0,89,NE,9 5,13 7,1018.6,0.0,2025-07-15
8:30 pm,10.0,7.9,88,NE,9 5,11 6,1018.4,0.0,2025-07-15
8:00 pm,10.1,8.4,90,NNE,7 4,11 6,1018.1,0.0,2025-07-15
7:30 pm,10.3,8.9,90,N,6 3,7 4,1018.0,0.0,2025-07-15
7:00 pm,10.5,9.9,89,N,2 1,6 3,1017.8,0.0,2025-07-15
6:30 pm,10.8,10.6,90,CALM,0 0,0 0,1017.6,0.0,2025-07-15
6:00 pm,10.5,10.1,87,CALM,0 0,0 0,1017.2,0.0,2025-07-15
5:30 pm,11.2,9.6,80,W,6 3,7 4,1016.7,0.0,2025-07-15
5:00 pm,12.8,10.7,73,W,9 5,13 7,1016.6,0.0,2025-07-15
4:30 pm,13.5,11.0,71,W,11 6,17 9,1016.3,0.0,2025-07-15
4:00 pm,13.8,11.3,70,W,11 6,19 10,1015.9,0.0,2025-07-15
3:30 pm,13.9,11.6,72,WSW,11 6,17 9,1015.8,0.0,2025-07-15
3:00 pm,13.5,10.9,75,SW,13 7,20 11,1015.4,0.0,2025-07-15
2:30 pm,13.8,13.8,77,CALM,0 0,7 4,1015.2,0.0,2025-07-15
2:00 pm,12.6,10.2,76,W,11 6,17 9,1015.2,0.0,2025-07-15
1:30 pm,14.4,11.9,73,WNW,13 7,20 11,1015.1,0.0,2025-07-15
1:00 pm,14.5,12.6,70,W,9 5,19 10,1015.1,0.0,2025-07-15
12:30 pm,14.2,12.1,68,W,9 5,15 8,1015.2,0.0,2025-07-15
12:00 pm,13.3,11.5,77,W,9 5,19 10,1015.6,0.0,2025-07-15
11:30 am,13.6,12.0,72,W,7 4,11 6,1015.4,0.0,2025-07-15
11:00 am,13.6,12.3,74,NNW,6 3,11 6,1015.1,0.0,2025-07-15
10:30 am,13.2,12.1,80,NNE,6 3,9 5,1015.1,0.0,2025-07-15
10:00 am,12.5,11.3,83,NE,6 3,13 7,1015.0,0.0,2025-07-15
9:30 am,11.1,9.5,86,NE,7 4,13 7,1014.9,0.0,2025-07-15
9:00 am,10.3,8.7,90,NE,7 4,11 6,1014.5,2.4,2025-07-15
8:30 am,10.0,9.1,95,N,4 2,7 4,1014.1,2.4,2025-07-15
8:00 am,9.6,8.2,95,NE,6 3,9 5,1013.7,2.4,2025-07-15
7:30 am,9.5,8.1,97,N,6 3,9 5,1013.4,2.4,2025-07-15
7:00 am,9.6,7.7,97,NE,9 5,11 6,1013.1,2.4,2025-07-15
6:30 am,9.6,8.1,98,NE,7 4,9 5,1012.4,2.4,2025-07-15
6:00 am,9.6,7.8,98,NE,9 5,13 7,1012.2,2.2,2025-07-15
5:30 am,9.5,7.6,97,NE,9 5,11 6,1012.0,2.2,2025-07-15
5:13 am,9.3,7.7,97,NNE,7 4,11 6,1012.1,2.2,2025-07-15
5:00 am,9.5,7.6,97,NNE,9 5,13 7,1011.9,2.2,2025-07-15
4:30 am,9.4,7.4,95,NE,9 5,11 6,1011.7,2.2,2025-07-15
4:00 am,8.9,7.4,96,NNE,6 3,9 5,1011.7,2.2,2025-07-15
3:30 am,8.9,8.5,96,CALM,0 0,0 0,1011.5,2.2,2025-07-15
3:00 am,9.6,8.2,96,NE,6 3,9 5,1011.7,2.2,2025-07-15
2:30 am,9.5,9.3,98,CALM,0 0,0 0,1011.9,2.2,2025-07-15
2:00 am,9.5,8.2,98,E,6 3,7 4,1011.9,2.2,2025-07-15
1:30 am,9.6,9.4,97,CALM,0 0,0 0,1012.2,2.2,2025-07-15
1:00 am,9.8,9.7,98,CALM,0 0,0 0,1012.1,2.2,2025-07-15
12:30 am,9.7,9.5,96,CALM,0 0,0 0,1012.2,2.2,2025-07-15
12:00 am,10.0,9.9,96,CALM,0 0,0 0,1012.1,2.2,2025-07-15
