Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:00 am,11.0,8.3,78,WNW,11 6,–,1031.5,0.0,2025-09-06
5:30 am,11.3,8.4,80,WNW,13 7,–,1031.5,0.0,2025-09-06
5:00 am,11.4,7.2,77,WNW,19 10,–,1031.4,0.0,2025-09-06
4:30 am,11.7,8.6,75,WNW,13 7,–,1031.2,0.0,2025-09-06
4:00 am,11.8,9.0,72,W,11 6,–,1031.1,0.0,2025-09-06
3:30 am,12.1,8.5,70,W,15 8,–,1031.1,0.0,2025-09-06
3:00 am,12.5,9.0,71,W,15 8,–,1031.1,0.0,2025-09-06
2:30 am,13.1,9.3,69,WNW,17 9,–,1031.1,0.0,2025-09-06
2:00 am,14.6,11.5,54,E,11 6,–,1031.2,0.0,2025-09-06
1:30 am,14.9,10.2,52,ESE,19 10,–,1031.3,0.0,2025-09-06
1:00 am,15.0,10.7,52,SE,17 9,–,1031.4,0.0,2025-09-06
12:30 am,15.0,11.2,54,ESE,15 8,–,1031.6,0.0,2025-09-06
12:00 am,15.0,12.0,55,SE,11 6,–,1031.8,0.0,2025-09-06
