Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
5:30 am,18.3,13.6,36,NE,17 9,33 18,1016.3,0.0,2025-09-06
5:00 am,17.6,12.9,38,NE,17 9,28 15,1016.8,0.0,2025-09-06
4:30 am,17.6,12.5,38,NE,19 10,32 17,1016.8,0.0,2025-09-06
4:00 am,16.9,11.8,39,NE,19 10,35 19,1017.0,0.0,2025-09-06
3:30 am,16.5,11.2,40,NE,20 11,46 25,1016.8,0.0,2025-09-06
3:00 am,16.4,10.7,40,NE,22 12,35 19,1016.8,0.0,2025-09-06
2:30 am,16.1,10.7,40,NE,20 11,37 20,1017.3,0.0,2025-09-06
2:00 am,16.2,10.8,40,NE,20 11,35 19,1017.5,0.0,2025-09-06
1:30 am,16.1,10.3,40,NE,22 12,39 21,1017.9,0.0,2025-09-06
1:00 am,15.9,10.2,42,NE,22 12,33 18,1018.2,0.0,2025-09-06
12:30 am,16.2,10.9,41,NE,20 11,44 24,1018.4,0.0,2025-09-06
12:00 am,16.2,10.6,42,NE,22 12,37 20,1018.7,0.0,2025-09-06
