Time (ACDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,13.6,11.4,69,SSE,9 5,15 8,1020.5,0.0,2024-11-13
11:00 pm,13.8,12.1,69,SSE,7 4,13 7,1020.6,0.0,2024-11-13
10:30 pm,14.0,12.3,69,SSE,7 4,13 7,1020.9,0.0,2024-11-13
10:00 pm,14.5,12.5,68,SSE,9 5,15 8,1021.0,0.0,2024-11-13
9:30 pm,15.0,13.1,68,SSE,9 5,17 9,1020.9,0.0,2024-11-13
9:00 pm,15.7,13.5,66,S,11 6,20 11,1020.4,0.0,2024-11-13
8:30 pm,16.7,14.0,61,S,13 7,22 12,1020.0,0.0,2024-11-13
8:00 pm,17.9,15.4,59,S,13 7,24 13,1019.4,0.0,2024-11-13
7:30 pm,18.8,15.4,54,SW,17 9,26 14,1018.9,0.0,2024-11-13
7:00 pm,19.7,16.4,52,SW,17 9,30 16,1018.5,0.0,2024-11-13
6:30 pm,20.2,17.0,52,SW,17 9,33 18,1018.1,0.0,2024-11-13
6:00 pm,20.4,16.9,52,SW,19 10,32 17,1017.9,0.0,2024-11-13
5:30 pm,21.4,18.5,51,SW,17 9,28 15,1017.9,0.0,2024-11-13
5:00 pm,21.2,18.5,55,SW,17 9,32 17,1017.9,0.0,2024-11-13
4:30 pm,20.6,17.3,56,SSW,20 11,30 16,1017.9,0.0,2024-11-13
4:00 pm,20.8,17.7,56,SW,19 10,32 17,1017.9,0.0,2024-11-13
3:30 pm,21.4,18.5,56,SW,19 10,30 16,1017.9,0.0,2024-11-13
3:00 pm,21.0,18.2,59,WSW,19 10,30 16,1018.2,0.0,2024-11-13
2:30 pm,21.2,18.3,57,WSW,19 10,30 16,1018.3,0.0,2024-11-13
2:00 pm,21.2,18.5,55,SW,17 9,28 15,1018.4,0.0,2024-11-13
1:30 pm,21.3,18.1,52,WSW,19 10,30 16,1018.4,0.0,2024-11-13
1:00 pm,21.0,17.8,54,WSW,19 10,26 14,1018.4,0.0,2024-11-13
12:30 pm,20.4,17.4,54,SW,17 9,26 14,1018.6,0.0,2024-11-13
12:00 pm,19.9,16.3,55,WSW,20 11,32 17,1018.7,0.0,2024-11-13
11:30 am,20.0,17.2,57,SW,17 9,30 16,1018.9,0.0,2024-11-13
11:00 am,18.8,16.4,62,SW,15 8,26 14,1018.7,0.0,2024-11-13
10:30 am,18.1,15.3,65,SW,17 9,26 14,1018.8,0.0,2024-11-13
10:00 am,18.1,15.2,63,SW,17 9,24 13,1018.6,0.0,2024-11-13
9:30 am,17.3,14.6,64,SW,15 8,28 15,1018.5,0.0,2024-11-13
9:00 am,17.2,14.8,62,SSW,13 7,20 11,1018.4,–,2024-11-13
8:30 am,16.5,13.7,66,SW,15 8,24 13,1018.2,–,2024-11-13
8:00 am,18.0,15.6,59,S,13 7,22 12,1017.7,–,2024-11-13
7:30 am,16.8,14.6,61,S,11 6,19 10,1017.4,–,2024-11-13
7:00 am,15.9,12.6,60,SSW,15 8,24 13,1017.1,–,2024-11-13
6:30 am,15.4,12.7,65,SW,13 7,20 11,1016.9,–,2024-11-13
6:00 am,15.1,11.8,69,SW,17 9,26 14,1016.5,–,2024-11-13
5:30 am,15.6,12.6,66,SW,15 8,24 13,1016.3,–,2024-11-13
5:00 am,15.6,12.3,67,WSW,17 9,26 14,1016.0,–,2024-11-13
4:30 am,15.5,13.0,68,SW,13 7,24 13,1015.7,–,2024-11-13
4:00 am,15.5,14.1,67,SSW,7 4,15 8,1015.5,–,2024-11-13
3:30 am,15.4,13.5,65,SSW,9 5,13 7,1015.5,–,2024-11-13
3:00 am,15.7,13.3,63,SSW,11 6,20 11,1015.4,0.0,2024-11-13
2:30 am,15.8,12.1,60,SSW,17 9,32 17,1015.2,–,2024-11-13
2:00 am,15.7,13.3,69,SSW,13 7,22 12,1015.2,–,2024-11-13
1:30 am,15.9,13.2,69,SSW,15 8,30 16,1015.3,–,2024-11-13
1:00 am,16.1,13.8,69,SSW,13 7,26 14,1015.4,–,2024-11-13
12:30 am,16.2,12.9,71,SW,19 10,30 16,1015.5,–,2024-11-13
12:00 am,16.5,14.6,74,SW,13 7,26 14,1015.3,–,2024-11-13
