Time (ACDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:30 am,9.5,9.1,92,CALM,0 0,0 0,1020.7,0.0,2024-11-14
6:00 am,9.3,8.4,90,S,2 1,6 3,1020.3,0.0,2024-11-14
5:30 am,9.4,8.4,88,SW,2 1,6 3,1020.2,0.0,2024-11-14
5:00 am,10.0,9.6,89,CALM,0 0,0 0,1020.1,0.0,2024-11-14
4:30 am,10.1,9.7,88,CALM,0 0,2 1,1020.0,0.0,2024-11-14
4:00 am,10.3,9.5,87,SW,2 1,7 4,1019.9,0.0,2024-11-14
3:30 am,11.0,10.2,83,S,2 1,6 3,1020.0,0.0,2024-11-14
3:00 am,11.4,10.1,78,SSE,4 2,9 5,1020.2,0.0,2024-11-14
2:30 am,11.8,10.1,75,S,6 3,7 4,1020.3,0.0,2024-11-14
2:00 am,13.1,11.3,71,SE,7 4,13 7,1020.0,0.0,2024-11-14
1:30 am,13.4,11.3,71,SE,9 5,15 8,1020.2,0.0,2024-11-14
1:00 am,13.2,11.5,72,SE,7 4,13 7,1020.3,0.0,2024-11-14
12:30 am,13.5,11.4,71,SSE,9 5,13 7,1020.4,0.0,2024-11-14
12:00 am,13.7,11.6,69,SE,9 5,17 9,1020.4,0.0,2024-11-14
