Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,11.3,7.8,59,ESE,11 6,20 11,1027.9,0.0,2024-08-03
11:00 pm,11.5,7.7,59,E,13 7,20 11,1028.0,0.0,2024-08-03
10:30 pm,11.5,7.7,60,E,13 7,20 11,1028.3,0.0,2024-08-03
10:00 pm,8.5,7.0,78,SE,2 1,11 6,1028.6,0.0,2024-08-03
9:30 pm,8.9,7.8,76,CALM,0 0,6 3,1028.7,0.0,2024-08-03
9:00 pm,10.2,7.6,67,SE,7 4,13 7,1028.6,0.0,2024-08-03
8:30 pm,12.1,8.7,57,E,11 6,15 8,1028.4,0.0,2024-08-03
8:00 pm,11.2,9.0,68,ESE,6 3,9 5,1028.3,0.0,2024-08-03
7:30 pm,12.2,9.0,61,ESE,11 6,15 8,1028.2,0.0,2024-08-03
7:00 pm,10.5,9.9,81,CALM,0 0,2 1,1028.2,0.0,2024-08-03
6:30 pm,11.0,9.3,80,SSW,6 3,9 5,1028.2,0.0,2024-08-03
6:00 pm,11.7,9.5,77,SW,9 5,15 8,1028.2,0.0,2024-08-03
