Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
4:00 pm,19.6,17.7,66,NNW,15 8,24 13,1014.4,0.0,2024-08-06
3:30 pm,19.6,17.3,66,NW,17 9,30 16,1014.0,0.0,2024-08-06
3:00 pm,20.1,17.9,65,NNW,17 9,32 17,1014.0,0.0,2024-08-06
2:30 pm,19.9,17.1,65,NNW,20 11,41 22,1014.3,0.0,2024-08-06
2:00 pm,20.1,17.5,64,NW,19 10,35 19,1014.3,0.0,2024-08-06
1:30 pm,20.4,17.8,59,NW,17 9,32 17,1014.7,0.0,2024-08-06
1:00 pm,20.8,17.7,56,NW,19 10,39 21,1015.2,0.0,2024-08-06
12:30 pm,20.5,18.3,59,NW,15 8,30 16,1015.6,0.0,2024-08-06
12:00 pm,19.9,17.0,56,NNW,17 9,28 15,1015.7,0.0,2024-08-06
11:30 am,19.9,17.6,55,NNW,13 7,24 13,1016.1,0.0,2024-08-06
11:00 am,19.1,16.5,58,NNW,15 8,28 15,1016.7,0.0,2024-08-06
10:30 am,17.7,15.4,63,N,13 7,22 12,1017.1,0.0,2024-08-06
10:00 am,17.2,14.5,64,N,15 8,26 14,1017.1,0.0,2024-08-06
9:30 am,16.5,13.8,67,N,15 8,26 14,1017.2,0.0,2024-08-06
9:00 am,15.2,13.1,70,N,11 6,19 10,1017.3,0.0,2024-08-06
8:30 am,13.7,11.6,76,NNE,11 6,17 9,1017.3,0.0,2024-08-06
8:00 am,12.0,9.7,82,N,11 6,17 9,1017.1,0.0,2024-08-06
7:30 am,10.5,8.8,87,NNE,7 4,13 7,1017.0,0.0,2024-08-06
7:00 am,10.2,8.4,87,N,7 4,13 7,1016.9,0.0,2024-08-06
6:30 am,10.3,8.2,87,N,9 5,15 8,1016.6,0.0,2024-08-06
6:00 am,10.2,8.1,87,NNE,9 5,13 7,1016.6,0.0,2024-08-06
5:30 am,10.3,8.2,87,NNE,9 5,13 7,1016.8,0.0,2024-08-06
5:00 am,10.6,8.5,86,N,9 5,15 8,1016.9,0.0,2024-08-06
4:30 am,10.5,8.5,88,WNW,9 5,15 8,1016.9,0.0,2024-08-06
4:00 am,10.3,8.6,88,WNW,7 4,11 6,1017.0,0.0,2024-08-06
3:30 am,10.6,8.9,87,W,7 4,13 7,1017.1,0.0,2024-08-06
3:00 am,10.5,8.8,87,W,7 4,11 6,1017.6,0.0,2024-08-06
2:30 am,10.4,9.3,87,W,4 2,7 4,1017.8,0.0,2024-08-06
2:00 am,10.2,8.6,86,W,6 3,9 5,1017.9,0.0,2024-08-06
1:30 am,10.6,8.5,85,W,9 5,11 6,1018.1,0.0,2024-08-06
1:00 am,10.5,8.4,85,W,9 5,15 8,1018.3,0.0,2024-08-06
12:30 am,10.8,8.7,84,W,9 5,11 6,1018.6,0.0,2024-08-06
12:00 am,10.7,8.9,84,W,7 4,11 6,1018.6,0.0,2024-08-06
