Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,16.1,16.2,68,CALM,0 0,0 0,1020.1,0.0,2024-03-26
11:00 pm,17.2,17.3,63,CALM,0 0,0 0,1020.2,0.0,2024-03-26
10:30 pm,18.0,17.9,57,CALM,0 0,0 0,1020.4,0.0,2024-03-26
10:00 pm,19.1,18.8,51,CALM,0 0,0 0,1020.5,0.0,2024-03-26
9:30 pm,21.5,19.9,42,SSE,6 3,7 4,1020.6,0.0,2024-03-26
9:00 pm,22.1,20.3,40,SSE,7 4,11 6,1020.7,0.0,2024-03-26
8:30 pm,22.3,20.1,39,SSE,9 5,13 7,1020.6,0.0,2024-03-26
8:00 pm,22.8,21.2,41,S,7 4,11 6,1020.4,0.0,2024-03-26
7:30 pm,22.7,21.3,41,SW,6 3,7 4,1020.0,0.0,2024-03-26
7:00 pm,23.0,21.6,40,S,6 3,9 5,1019.6,0.0,2024-03-26
6:30 pm,24.0,22.5,39,SE,7 4,9 5,1019.5,0.0,2024-03-26
6:00 pm,25.3,23.6,34,SE,7 4,13 7,1019.4,0.0,2024-03-26
5:30 pm,26.2,23.6,31,SSW,11 6,20 11,1019.2,0.0,2024-03-26
5:00 pm,27.6,24.9,31,SSW,13 7,22 12,1018.9,0.0,2024-03-26
4:30 pm,29.0,25.6,23,SSW,13 7,20 11,1018.7,0.0,2024-03-26
