Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,10.7,9.0,86,NNE,7 4,13 7,1018.9,1.6,2023-08-12
11:00 pm,11.9,9.8,78,ENE,9 5,15 8,1018.9,1.6,2023-08-12
10:30 pm,11.7,10.0,79,ESE,7 4,11 6,1018.9,1.6,2023-08-12
10:00 pm,12.1,10.0,77,E,9 5,15 8,1018.5,1.6,2023-08-12
9:30 pm,12.3,10.2,77,E,9 5,17 9,1018.8,1.6,2023-08-12
9:00 pm,11.8,10.4,82,E,6 3,9 5,1018.9,1.6,2023-08-12
8:30 pm,12.6,11.3,80,ESE,6 3,7 4,1018.7,1.6,2023-08-12
8:00 pm,12.7,11.6,87,NE,7 4,11 6,1018.7,1.6,2023-08-12
7:30 pm,12.3,12.5,88,CALM,0 0,6 3,1018.7,1.6,2023-08-12
7:00 pm,12.4,11.9,89,SSE,4 2,7 4,1018.7,1.6,2023-08-12
6:30 pm,12.6,13.0,92,CALM,0 0,6 3,1018.6,1.6,2023-08-12
6:00 pm,12.7,12.3,90,SSE,4 2,7 4,1018.0,1.6,2023-08-12
5:30 pm,12.9,13.4,91,CALM,0 0,0 0,1017.9,1.6,2023-08-12
5:00 pm,13.4,13.7,85,CALM,0 0,0 0,1017.5,1.6,2023-08-12
4:30 pm,13.5,12.9,82,ENE,4 2,7 4,1017.2,1.6,2023-08-12
4:00 pm,13.5,12.5,81,NNE,6 3,11 6,1017.3,1.6,2023-08-12
3:30 pm,13.7,14.0,83,CALM,0 0,0 0,1017.1,1.6,2023-08-12
3:00 pm,13.9,12.8,80,E,7 4,13 7,1016.9,1.4,2023-08-12
2:33 pm,13.6,12.7,87,SE,7 4,11 6,1017.0,1.4,2023-08-12
2:30 pm,13.7,12.9,88,SE,7 4,11 6,1017.0,1.4,2023-08-12
2:15 pm,13.8,14.2,92,SSE,2 1,9 5,1017.1,1.4,2023-08-12
2:00 pm,13.8,13.4,92,SW,6 3,13 7,1017.6,1.4,2023-08-12
1:30 pm,13.8,14.0,88,SSW,2 1,7 4,1017.5,1.2,2023-08-12
1:00 pm,14.3,14.5,86,W,2 1,6 3,1017.6,1.0,2023-08-12
12:30 pm,13.7,14.2,87,CALM,0 0,0 0,1018.0,1.0,2023-08-12
12:00 pm,13.6,13.4,88,S,4 2,7 4,1018.4,1.0,2023-08-12
11:30 am,13.5,14.0,88,CALM,0 0,6 3,1018.7,1.0,2023-08-12
11:00 am,12.5,12.2,93,NNW,4 2,9 5,1019.5,1.0,2023-08-12
10:30 am,12.3,12.4,95,N,2 1,7 4,1019.6,1.0,2023-08-12
10:03 am,12.0,11.2,94,NW,6 3,9 5,1020.1,0.8,2023-08-12
10:00 am,12.1,11.7,94,NW,4 2,9 5,1020.0,0.8,2023-08-12
9:47 am,12.3,12.0,94,NW,4 2,7 4,1019.7,0.2,2023-08-12
9:30 am,12.3,11.5,91,NNW,6 3,7 4,1019.4,0.0,2023-08-12
9:00 am,12.0,12.4,94,CALM,0 0,0 0,1018.8,4.4,2023-08-12
8:30 am,11.6,12.0,97,CALM,0 0,0 0,1019.5,4.4,2023-08-12
8:00 am,11.1,10.9,97,SE,2 1,6 3,1019.0,4.4,2023-08-12
7:30 am,10.6,10.7,98,CALM,0 0,7 4,1019.0,4.4,2023-08-12
7:00 am,10.3,10.2,95,CALM,0 0,0 0,1019.1,4.4,2023-08-12
6:30 am,10.4,9.6,96,ESE,4 2,9 5,1018.7,4.4,2023-08-12
6:00 am,10.3,9.1,94,SE,6 3,9 5,1019.0,3.8,2023-08-12
