Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,11.9,11.6,81,CALM,0 0,0 0,1016.9,0.0,2023-08-12
11:00 pm,12.3,12.0,78,CALM,0 0,0 0,1017.1,0.0,2023-08-12
10:30 pm,12.5,11.8,77,ESE,2 1,6 3,1017.3,0.0,2023-08-12
10:00 pm,12.7,11.2,76,ESE,6 3,9 5,1017.4,0.0,2023-08-12
9:30 pm,13.3,11.8,72,ESE,6 3,9 5,1017.6,0.0,2023-08-12
9:00 pm,13.9,12.2,70,ESE,7 4,11 6,1017.6,0.0,2023-08-12
8:30 pm,14.1,12.4,69,ESE,7 4,13 7,1017.8,0.0,2023-08-12
8:00 pm,14.3,12.2,67,SE,9 5,13 7,1017.8,0.0,2023-08-12
7:30 pm,14.5,12.8,67,SE,7 4,13 7,1017.9,0.0,2023-08-12
7:00 pm,14.6,12.9,67,SE,7 4,11 6,1018.0,0.0,2023-08-12
6:30 pm,14.7,14.0,66,ESE,2 1,7 4,1017.9,0.0,2023-08-12
6:00 pm,14.9,13.4,65,ESE,6 3,9 5,1017.7,0.0,2023-08-12
5:30 pm,15.1,13.6,64,ESE,6 3,9 5,1018.0,0.0,2023-08-12
5:00 pm,15.3,13.6,63,ESE,7 4,11 6,1017.6,0.0,2023-08-12
4:30 pm,15.4,13.3,62,ENE,9 5,19 10,1017.4,0.0,2023-08-12
