Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,15.8,12.8,65,WNW,15 8,37 20,1006.0,19.2,2025-08-02
11:00 pm,15.2,12.5,67,WNW,13 7,32 17,1006.1,19.2,2025-08-02
10:30 pm,15.3,12.4,63,WNW,13 7,32 17,1006.4,19.2,2025-08-02
10:00 pm,15.7,12.9,62,WNW,13 7,28 15,1006.4,19.2,2025-08-02
9:30 pm,15.6,12.7,61,WNW,13 7,24 13,1006.6,19.2,2025-08-02
9:00 pm,15.5,13.2,65,W,11 6,19 10,1006.6,19.2,2025-08-02
8:30 pm,15.1,12.9,68,WNW,11 6,24 13,1006.6,19.2,2025-08-02
8:00 pm,14.5,12.9,75,W,9 5,15 8,1006.7,19.2,2025-08-02
7:30 pm,15.2,12.2,67,W,15 8,37 20,1006.6,19.2,2025-08-02
7:00 pm,15.6,13.7,71,W,11 6,28 15,1006.3,19.0,2025-08-02
6:30 pm,15.0,13.5,75,WNW,9 5,20 11,1006.3,19.0,2025-08-02
6:00 pm,15.0,13.7,79,WNW,9 5,19 10,1006.1,19.0,2025-08-02
5:30 pm,14.2,12.6,84,NW,11 6,22 12,1006.0,19.0,2025-08-02
5:00 pm,16.4,15.2,80,NW,11 6,24 13,1005.9,16.8,2025-08-02
4:30 pm,16.1,15.4,83,NW,9 5,24 13,1005.9,16.8,2025-08-02
4:00 pm,15.8,15.1,85,WNW,9 5,15 8,1005.6,16.8,2025-08-02
3:30 pm,15.2,15.0,91,NNW,7 4,13 7,1005.7,16.8,2025-08-02
3:00 pm,14.9,14.0,93,NNW,11 6,24 13,1005.6,16.8,2025-08-02
2:30 pm,14.9,14.3,92,NNW,9 5,17 9,1005.1,16.6,2025-08-02
2:00 pm,15.0,14.9,94,NW,7 4,13 7,1005.2,16.2,2025-08-02
1:30 pm,14.9,14.7,92,NW,7 4,17 9,1006.0,15.2,2025-08-02
1:00 pm,15.3,14.8,91,W,9 5,20 11,1006.0,14.0,2025-08-02
12:30 pm,14.8,15.0,99,W,7 4,13 7,1006.6,14.0,2025-08-02
12:00 pm,13.9,13.0,99,WSW,11 6,24 13,1007.0,13.8,2025-08-02
11:30 am,15.4,15.0,99,N,11 6,20 11,1006.8,7.8,2025-08-02
11:00 am,15.3,15.3,99,N,9 5,13 7,1007.1,6.8,2025-08-02
10:30 am,14.8,14.6,99,N,9 5,17 9,1007.4,6.2,2025-08-02
10:00 am,14.7,14.8,99,NNE,7 4,11 6,1007.5,5.0,2025-08-02
9:30 am,14.3,13.9,99,SSW,9 5,22 12,1008.4,3.6,2025-08-02
9:00 am,14.3,13.7,95,N,9 5,15 8,1007.8,1.6,2025-08-02
8:30 am,14.5,13.0,91,N,13 7,28 15,1007.9,0.8,2025-08-02
8:00 am,15.7,13.8,78,N,13 7,28 15,1007.6,0.0,2025-08-02
7:30 am,15.1,12.7,79,N,15 8,28 15,1007.9,0.0,2025-08-02
7:00 am,15.4,13.1,73,N,13 7,24 13,1007.9,0.0,2025-08-02
6:30 am,14.9,12.6,74,N,13 7,26 14,1007.7,0.0,2025-08-02
6:00 am,13.8,12.1,77,N,9 5,19 10,1008.0,0.0,2025-08-02
5:30 am,14.1,11.2,74,N,15 8,24 13,1008.0,0.0,2025-08-02
5:00 am,14.1,10.7,72,N,17 9,28 15,1008.1,0.0,2025-08-02
4:30 am,14.3,10.9,71,N,17 9,32 17,1008.6,0.0,2025-08-02
