Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,15.8,12.8,65,WNW,15 8,37 20,1006.0,19.2,2025-08-02
11:00 pm,15.2,12.5,67,WNW,13 7,32 17,1006.1,19.2,2025-08-02
10:30 pm,15.3,12.4,63,WNW,13 7,32 17,1006.4,19.2,2025-08-02
10:00 pm,15.7,12.9,62,WNW,13 7,28 15,1006.4,19.2,2025-08-02
9:30 pm,15.6,12.7,61,WNW,13 7,24 13,1006.6,19.2,2025-08-02
9:00 pm,15.5,13.2,65,W,11 6,19 10,1006.6,19.2,2025-08-02
8:30 pm,15.1,12.9,68,WNW,11 6,24 13,1006.6,19.2,2025-08-02
8:00 pm,14.5,12.9,75,W,9 5,15 8,1006.7,19.2,2025-08-02
7:30 pm,15.2,12.2,67,W,15 8,37 20,1006.6,19.2,2025-08-02
7:00 pm,15.6,13.7,71,W,11 6,28 15,1006.3,19.0,2025-08-02
6:30 pm,15.0,13.5,75,WNW,9 5,20 11,1006.3,19.0,2025-08-02
6:00 pm,15.0,13.7,79,WNW,9 5,19 10,1006.1,19.0,2025-08-02
5:30 pm,14.2,12.6,84,NW,11 6,22 12,1006.0,19.0,2025-08-02
5:00 pm,16.4,15.2,80,NW,11 6,24 13,1005.9,16.8,2025-08-02
4:30 pm,16.1,15.4,83,NW,9 5,24 13,1005.9,16.8,2025-08-02
