Time (ACDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,19.9,20.4,74,S,6 3,9 5,1018.7,0.0,2025-02-26
11:00 pm,20.7,20.9,73,SSE,9 5,13 7,1018.9,0.0,2025-02-26
10:30 pm,21.4,21.7,72,SSW,9 5,13 7,1019.1,0.0,2025-02-26
10:00 pm,22.2,22.6,69,SSE,9 5,13 7,1018.6,0.0,2025-02-26
9:30 pm,22.7,23.1,67,S,9 5,13 7,1018.5,0.0,2025-02-26
9:00 pm,23.6,24.0,64,SSE,9 5,15 8,1018.3,0.0,2025-02-26
8:30 pm,24.5,24.6,61,SSW,11 6,20 11,1018.1,0.0,2025-02-26
8:00 pm,24.4,24.3,63,SW,13 7,22 12,1017.8,0.0,2025-02-26
7:30 pm,24.7,24.6,62,SW,13 7,24 13,1017.5,0.0,2025-02-26
7:00 pm,26.3,26.0,58,SW,15 8,26 14,1017.4,0.0,2025-02-26
