Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:00 am,7.5,3.2,97,W,19 10,–,1020.3,0.2,2024-06-24
5:30 am,7.4,2.1,96,W,24 13,–,1020.2,0.2,2024-06-24
5:00 am,7.5,2.6,96,WNW,22 12,–,1020.3,0.2,2024-06-24
4:30 am,8.0,3.8,97,WNW,19 10,–,1020.0,0.0,2024-06-24
4:00 am,8.0,3.2,96,W,22 12,–,1020.3,0.0,2024-06-24
3:30 am,8.2,3.8,95,WNW,20 11,–,1020.3,0.0,2024-06-24
3:00 am,8.2,3.9,97,WNW,20 11,–,1020.3,0.0,2024-06-24
2:30 am,8.5,4.3,97,WNW,20 11,–,1020.5,0.0,2024-06-24
2:00 am,8.6,4.5,96,WNW,19 10,–,1020.8,0.0,2024-06-24
1:30 am,9.0,5.4,96,WNW,17 9,–,1020.8,0.0,2024-06-24
1:00 am,9.2,5.7,97,WNW,17 9,–,1021.0,0.0,2024-06-24
12:30 am,9.3,6.5,96,WNW,13 7,–,1021.1,0.0,2024-06-24
12:00 am,9.4,6.2,95,WNW,15 8,–,1021.2,0.0,2024-06-24
