Time (ACDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:30 am,20.5,17.3,41,ENE,13 7,20 11,1014.5,0.0,2024-12-19
6:00 am,20.6,17.0,41,ENE,15 8,24 13,1014.3,0.0,2024-12-19
5:30 am,20.9,17.4,41,ENE,15 8,28 15,1014.0,0.0,2024-12-19
5:00 am,20.8,17.8,43,ENE,13 7,20 11,1013.9,0.0,2024-12-19
4:30 am,20.8,17.9,44,ENE,13 7,22 12,1013.7,0.0,2024-12-19
4:00 am,20.4,18.1,48,NE,11 6,15 8,1013.8,0.0,2024-12-19
3:30 am,16.4,16.6,69,CALM,0 0,0 0,1013.8,0.0,2024-12-19
3:00 am,16.8,17.0,67,CALM,0 0,0 0,1013.9,0.0,2024-12-19
2:30 am,18.5,17.9,59,N,4 2,9 5,1013.9,0.0,2024-12-19
2:00 am,18.9,18.0,58,SE,6 3,13 7,1014.1,0.0,2024-12-19
1:30 am,17.2,17.5,66,CALM,0 0,6 3,1014.4,0.0,2024-12-19
1:00 am,17.6,17.9,65,CALM,0 0,0 0,1014.6,0.0,2024-12-19
12:30 am,17.0,17.0,69,SSW,2 1,7 4,1014.8,0.0,2024-12-19
12:00 am,18.5,17.6,61,SSE,6 3,9 5,1015.3,0.0,2024-12-19
