Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
5:30 pm,19.0,19.1,67,NE,4 2,9 5,1021.8,0.0,2024-07-25
5:00 pm,19.6,19.6,63,NNE,4 2,9 5,1021.5,0.0,2024-07-25
4:30 pm,20.5,19.9,59,NNE,7 4,17 9,1021.5,0.0,2024-07-25
4:00 pm,21.1,20.5,55,NNE,6 3,13 7,1021.4,0.0,2024-07-25
3:30 pm,21.1,19.8,53,NNE,9 5,19 10,1021.3,0.0,2024-07-25
3:00 pm,22.4,21.5,49,N,7 4,15 8,1021.2,0.0,2024-07-25
2:30 pm,22.7,21.4,48,NE,9 5,22 12,1021.4,0.0,2024-07-25
2:00 pm,22.3,21.5,51,NE,7 4,19 10,1021.5,0.0,2024-07-25
1:30 pm,23.0,21.8,49,NNE,9 5,20 11,1021.7,0.0,2024-07-25
1:00 pm,23.3,22.2,49,N,9 5,19 10,1022.0,0.0,2024-07-25
12:30 pm,23.3,22.7,50,N,7 4,17 9,1022.3,0.0,2024-07-25
12:00 pm,22.7,22.3,54,NNW,7 4,19 10,1022.7,0.0,2024-07-25
11:30 am,22.1,21.3,52,NNE,7 4,19 10,1023.0,0.0,2024-07-25
11:00 am,22.1,21.0,53,NNE,9 5,19 10,1023.5,0.0,2024-07-25
10:30 am,21.3,21.6,61,ENE,4 2,9 5,1024.1,0.0,2024-07-25
10:00 am,20.2,20.7,67,WSW,4 2,6 3,1024.2,0.0,2024-07-25
9:30 am,19.1,19.4,70,SW,4 2,7 4,1024.4,0.0,2024-07-25
9:00 am,18.4,18.8,74,S,4 2,6 3,1024.4,0.0,2024-07-25
8:30 am,17.5,18.3,78,SSW,2 1,6 3,1024.1,0.0,2024-07-25
8:00 am,15.7,15.9,84,SW,4 2,6 3,1024.0,0.0,2024-07-25
7:30 am,14.3,14.5,91,WSW,4 2,7 4,1024.0,0.0,2024-07-25
7:00 am,13.6,14.2,96,SSE,2 1,4 2,1024.0,0.0,2024-07-25
6:30 am,12.9,13.6,96,CALM,0 0,0 0,1024.0,0.0,2024-07-25
6:00 am,12.9,13.5,94,CALM,0 0,0 0,1024.0,0.0,2024-07-25
5:30 am,13.4,13.8,94,WSW,2 1,6 3,1023.9,0.0,2024-07-25
5:00 am,12.9,13.5,94,CALM,0 0,4 2,1023.7,0.0,2024-07-25
4:30 am,13.1,13.4,94,SSW,2 1,6 3,1023.5,0.0,2024-07-25
4:00 am,13.4,14.1,93,CALM,0 0,2 1,1023.4,0.0,2024-07-25
3:30 am,14.3,14.5,92,SW,4 2,7 4,1023.4,0.0,2024-07-25
3:00 am,14.4,14.6,92,SW,4 2,7 4,1023.5,0.0,2024-07-25
2:30 am,14.3,14.5,92,SW,4 2,9 5,1023.7,0.0,2024-07-25
2:00 am,14.4,14.6,92,WSW,4 2,11 6,1023.9,0.0,2024-07-25
1:30 am,14.5,14.4,92,WSW,6 3,9 5,1024.1,0.0,2024-07-25
1:00 am,14.8,15.0,90,WSW,4 2,9 5,1024.3,0.0,2024-07-25
12:30 am,14.5,15.3,95,WSW,2 1,6 3,1024.3,0.0,2024-07-25
12:00 am,13.8,14.8,96,CALM,0 0,0 0,1024.1,0.0,2024-07-25
