Time (ACDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,18.1,18.7,83,SSW,6 3,9 5,1013.3,0.0,2024-01-09
11:00 pm,17.9,19.0,87,WSW,4 2,9 5,1013.2,0.0,2024-01-09
10:30 pm,17.5,18.9,87,SSW,2 1,9 5,1012.9,0.0,2024-01-09
10:00 pm,18.1,19.7,82,CALM,0 0,2 1,1012.5,0.0,2024-01-09
9:30 pm,18.7,19.4,82,SSW,6 3,11 6,1012.5,0.0,2024-01-09
9:00 pm,19.0,19.5,80,WSW,7 4,11 6,1012.4,0.0,2024-01-09
8:30 pm,19.7,19.5,77,WSW,11 6,15 8,1012.2,0.0,2024-01-09
8:00 pm,21.9,20.9,58,SW,11 6,20 11,1011.9,0.0,2024-01-09
7:30 pm,22.8,20.7,56,SW,17 9,24 13,1011.8,0.0,2024-01-09
7:00 pm,23.7,22.1,53,WSW,15 8,20 11,1011.5,0.0,2024-01-09
