Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
7:00 am,19.3,18.0,88,S,20 11,–,1017.8,0.0,2025-02-20
6:30 am,19.5,17.7,85,S,22 12,–,1017.4,0.0,2025-02-20
6:00 am,19.5,18.2,87,S,20 11,–,1017.1,0.0,2025-02-20
5:30 am,19.6,17.4,85,S,24 13,–,1016.7,0.0,2025-02-20
5:00 am,19.6,16.3,85,SSW,30 16,–,1016.3,0.0,2025-02-20
4:30 am,19.7,16.8,85,S,28 15,–,1016.1,0.0,2025-02-20
4:00 am,19.8,16.9,84,SSW,28 15,–,1016.0,0.0,2025-02-20
3:30 am,19.9,17.8,84,SSW,24 13,–,1015.9,0.0,2025-02-20
3:00 am,20.0,17.1,83,SSW,28 15,–,1015.8,0.0,2025-02-20
2:30 am,20.1,17.9,82,SSW,24 13,–,1015.7,0.0,2025-02-20
2:00 am,20.3,18.5,81,S,22 12,–,1015.8,0.0,2025-02-20
1:30 am,20.9,18.8,79,SSW,24 13,–,1016.0,0.0,2025-02-20
1:00 am,22.1,22.5,74,SSW,11 6,–,1016.1,0.0,2025-02-20
12:30 am,21.5,23.2,76,S,4 2,–,1016.0,0.0,2025-02-20
12:00 am,21.3,23.4,77,N,2 1,–,1015.9,0.0,2025-02-20
