Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
5:30 am,12.6,11.9,97,SSW,7 4,9 5,1029.6,0.4,2024-05-20
5:00 am,12.6,13.3,98,CALM,0 0,0 0,1029.7,0.4,2024-05-20
4:30 am,12.7,12.3,98,SSW,6 3,7 4,1029.5,0.4,2024-05-20
4:12 am,12.3,12.5,97,SW,2 1,6 3,1029.4,0.2,2024-05-20
4:00 am,12.1,12.6,96,CALM,0 0,6 3,1029.4,0.2,2024-05-20
3:30 am,12.2,12.4,97,S,2 1,6 3,1029.4,0.2,2024-05-20
3:00 am,12.1,11.8,97,S,4 2,7 4,1029.5,0.2,2024-05-20
2:30 am,11.7,12.1,98,CALM,0 0,0 0,1029.7,0.2,2024-05-20
2:00 am,12.0,12.4,95,CALM,0 0,0 0,1029.7,0.2,2024-05-20
1:30 am,12.2,11.9,95,SE,4 2,9 5,1029.8,0.2,2024-05-20
1:00 am,11.6,11.9,95,CALM,0 0,0 0,1029.7,0.2,2024-05-20
12:30 am,11.5,11.7,95,CALM,0 0,0 0,1029.8,0.2,2024-05-20
12:00 am,11.8,11.4,95,SE,4 2,7 4,1029.9,0.2,2024-05-20
