Time (ACDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,12.6,12.4,78,CALM,0 0,0 0,1018.4,0.0,2025-10-17
11:00 pm,13.2,11.9,77,S,6 3,7 4,1018.4,0.0,2025-10-17
10:30 pm,14.3,13.0,72,SE,6 3,9 5,1018.6,0.0,2025-10-17
10:00 pm,14.1,12.8,73,S,6 3,11 6,1018.6,0.0,2025-10-17
9:30 pm,14.7,13.5,72,SSW,6 3,9 5,1018.6,0.0,2025-10-17
9:00 pm,15.2,14.1,70,S,6 3,9 5,1018.5,0.0,2025-10-17
8:30 pm,16.0,14.4,69,S,9 5,13 7,1018.4,0.0,2025-10-17
8:00 pm,16.4,15.3,68,SSW,7 4,15 8,1018.0,0.0,2025-10-17
7:30 pm,17.1,15.6,66,SSW,9 5,17 9,1017.6,0.0,2025-10-17
7:00 pm,18.4,17.2,64,SSW,9 5,19 10,1017.4,0.0,2025-10-17
