Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
5:30 am,12.8,8.9,60,N,15 8,24 13,1010.1,0.4,2025-06-23
5:00 am,13.3,9.7,58,N,13 7,20 11,1010.4,0.4,2025-06-23
4:30 am,13.7,9.8,57,NNE,15 8,26 14,1010.6,0.4,2025-06-23
4:00 am,13.9,10.4,56,NNE,13 7,19 10,1010.8,0.4,2025-06-23
3:30 am,13.8,10.7,57,NNE,11 6,17 9,1011.1,0.4,2025-06-23
3:00 am,13.5,10.0,58,NE,13 7,20 11,1011.3,0.4,2025-06-23
2:30 am,13.7,10.6,58,NNE,11 6,19 10,1011.3,0.4,2025-06-23
2:00 am,14.0,10.9,57,NNE,11 6,15 8,1011.4,0.4,2025-06-23
1:30 am,14.7,12.0,54,N,9 5,17 9,1011.4,0.4,2025-06-23
1:00 am,15.2,11.8,53,N,13 7,20 11,1011.2,0.4,2025-06-23
12:30 am,15.1,11.6,53,NNE,13 7,20 11,1011.3,0.4,2025-06-23
12:00 am,15.6,12.2,52,N,13 7,20 11,1011.5,0.4,2025-06-23
